	model_fit
NB.PZ12.E1	0.8353934374970942
NB.PZ13.E1	0.9557327892856852
NB.PZ13.T1.1	0.45665374318691754
NB.PZ13.T2.1	0.5994199759510006
NB.PZ14.E1	0.1958121021935917
NB.PZ14.T1.1	0.5476767338838542
NB.PZ14.T2.1	0.7963553328442122
NB.PZ14.T3.1	0.640445060475164
NB.PZ15.E1	0.498134153435512
NB.PZ15.T1.1	0.40856156714775044
NB.PZ15.T2.1	0.8183508608955549
NB.PZ15.T3.1	0.786952958191216
NB.PZ16.E1	0.7774521473442977
NB.PZ16.T1.1	0.07574762664840659
NB.PZ17.E1	0.6304398306450985
NB.PZ18.E1	0.6771895776163134
NB.PZ18.T1.1	0.2327449388180529
NB.PZ18.T2.1	0.7622682706570947
NB.PZ18.T3.1	0.7903304063349776
NB.PZ19.E1	0.6991895369591777
NB.PZ19.T1.1	0.1582261579066684
NB.PZ19.T2.1	0.8564097426017988
NB.PZ19.T3.1	0.9525963870817049
NB.PZ20.E1	0.46238072116876633
NB.PZ21.E1	0.37596064167143806
NB.PZ22.E1	0.7985945629189902
NB.PZ23.E1	0.8221177241974431
NB.PZ23.T1.1	0.8353352528647513
NB.PZ23.T2.1	0.8337973668117953
NB.PZ24.E1	0.46499405912721475
NB.PZ24.T1.1	0.4982443497765914
NB.PZ25.E1	0.5902640715704948
NB.PZ26.E1	0.20778450697494863
NB.PZ26.T1.1	0.4845472854097197
NB.PZ26.T2.1	0.34434073645294705
NB.PZ26.T3.1	0.4375811505526162
NB.PZ27.E1	0.6534984123764307
NB.PZ28.E1	0.9340519988932926
NB.PZ28.T1.1	0.7807679506227807
NB.PZ29.E1	0.8388862892998133
NB.PZ29.T1.1	0.6742836946222484
NB.PZ3.E1	0.7103638371004345
NB.PZ3.T1.1	0.4072708504934555
NB.PZ3.T1.2	0.4107468053577655
NB.PZ30.E1	0.4300856410881325
NB.PZ32.E1	0.8758129009660853
NB.PZ32.T1.1	0.8486485978321088
NB.PZ33.E1	0.9809023644500355
NB.PZ4.E1	0.5290615443058789
NB.PZ4.T1.1	0.5364748274142267
NB.PZ4.T2.1	0.3984030350767073
NB.PZ4.T2.2	0.224722115005359
NB.PZ5.E1	0.39750808900452733
NB.PZ6.E1	0.5752430315115673
NB.PZ6.T1.1	0.8399908866227184
NB.PZ7.E1	0.8277286440171361
NB.PZ8.E1	0.16149457304043205
NB.PZ8.T1.1	0.08728388491409587
NB.PZ9.E1	0.41357523898778453
NB.PZ9.T1.1	0.28665240106764417
FB233	0.4211470223185789
FB232	0.977227232553751
FB231	0.40119706383256737
FB230	0.815217125641879
FB227	0.31925109712206007
FB226	0.2617158846517695
FB225	0.18389826053236216
FB224	0.7117485837796369
FB223	0.6090361771211551
FB221	0.7294825941504411
FB220	0.4670249495564828
FB219	0.9077916389966961
FB218	0.458480881874379
FB217	0.45248089405878766
FB216	0.15210576951414173
FB215	0.5641483659101532
FB214	0.5618496095132537
FB213	0.13535800281811597
FB211	0.588289841469613
FB210	0.2858504522582443
FB209	0.8819492707275817
FB207	0.659728151810817
FB206	0.35967802650708264
FB203	0.8280085136180628
FB201	0.3461274724538732
FB199	0.36635680371888557
FB197	0.948375962037064
FB196	0.9650182042492064
FB195	0.2466845321563889
FB194	0.3091409315683107
FB193	0.7892583837216475
FB192	0.15021677021590768
FB190	0.3361057087425383
FB189	0.36757008119637635
FB186	0.0061470159040279
FB182	0.40696249666675194
FB165	0.510529116448382
FB164	0.2489120822858553
FB163	0.35852172459909964
FB162	0.4824745053129134
FB161	0.47489954415682395
FB160	0.4727009592764673
FB159	0.8172904915220542
FB158	0.9162596764268313
FB156	0.4161124766732943
FB155	0.8260904969326501
FB154	0.2495193044272852
FB152	0.4518090974947238
FB151	0.5684268858146911
FB150	0.473761226176314
FB149	0.8211310763515259
FB148	0.41061919190190893
FB147	0.47700026370238524
FB146	0.7208311106655366
FB145	0.6980267551061972
FB144	0.6631453672684887
FB143	0.195730574467494
FB142	0.3967355044996829
FB141	0.6088699575849176
FB140	0.6544167452153657
FB139	0.6462361415407851
FB138	0.5818308427157439
FB137	0.6940015168946221
FB136	0.26037968136039147
FB135	0.6959124650861231
FB134	0.4625342382814269
FB133	0.6951461186701122
FB132	0.3325541450032329
FB131	0.41317586350519026
FB130	0.2624598190655197
FB128	0.36109078240714015
FB127	0.8287837136124468
FB126	0.3965419876789004
FB125	0.3056303409009579
FB124	0.4044073485695605
FB123	0.32623523304518315
FB122	0.554197802556703
FB121	0.43518936270400904
FB120	0.8628431574630754
FB119	0.938957458511642
FB118	0.5404080750165589
FB117	0.2561034964594167
FB116	0.5363376730495524
FB115	0.29817395919141537
FB114	0.5119518983193838
FB113	0.4700582694298032
FB112	0.3662779694644267
FB111	0.9062322828382889
FB110	0.6345248629268774
FB109	0.6935616164085944
FB108	0.25399562857057817
FB107	0.15765876027193468
FB106	0.7025643265240694
FB105	0.1889350508369967
FB104	0.7086833751843699
FB103	0.49053922671481337
FB102	0.4721675182645712
FB101	0.6145615715505499
FB100	0.50384867130244
FB099	0.9526105351295148
FB097	0.49575940931878676
FB096	0.3918262640560216
FB095	0.8781793424536977
FB094	0.5423767742059379
FB093	0.12909785071108243
FB092	0.2593154245885142
FB091	0.9650086872307925
FB090	0.6078662763459636
FB089	0.6810907277191506
FB088	0.49107574510873886
FB087	0.7686755689802298
FB086	0.213890301746861
FB085	0.3984412084600678
FB084	0.4272579896225322
FB083	0.4050954477541666
FB082	0.21468776948269436
FB081	0.3999569749199901
FB080	0.3986371266507451
FB079	0.2823090725218051
FB078	0.28226836894216856
FB077	0.2418392815157801
FB076	0.15905823338300526
FB074	0.2339479695355795
FB073	0.010730506039162039
FB072	0.257165918692703
FB069	0.8358353022874659
FB068	0.3061191466553479
FB067	0.623349873349566
FB066	0.16180300371480857
FB065	0.7025306260248232
FB064	0.4843778355855389
FB062	0.7189692453735405
FB061	0.5447269387603595
FB059	0.37484760044218424
FB058	0.1938915082349316
FB057	0.3261041514648824
FB056	0.33353372912081797
FB055	0.5699569556225335
FB054	0.8625350668716683
FB052	0.43837073479242555
FB051	0.34153009810549184
FB050	0.5110542005258063
FB049	0.3591616404363716
FB048	0.7578367226230524
FB047	0.5222136726386639
FB046	0.41436251555157194
FB045	0.6100520941020733
FB043	0.8903196403203613
FB041	0.39265315412871504
FB040	0.5701799436891477
FB039	0.2871399015043474
FB037	0.04645026702331323
FB036	0.9335190960402467
FB034	0.565622208149844
FB033	0.5573054611505528
FB032	0.34958680853155566
FB031	0.15405574708187897
FB029	0.5036164032139113
FB028	0.34666159847742695
FB027	0.40396890387705514
FB026	0.5718181002546344
FB025	0.25229297358990843
FB024	0.3286170626082351
FB023	0.3958067277094649
FB022	0.3101483636042629
FB021	0.44689107557557695
FB020	0.8539504251585468
FB019	0.33233332705976276
FB018	0.05660217938797843
FB015	0.5073783954710064
FB014	0.5559339238636851
FB013	0.19660731559566946
FB012	0.33739118937842766
FB011	0.5240750713609318
FB010	0.18777763163063013
FB009	0.3356521541420777
FB008	0.7127483756342763
FB007	0.443161858463929
FB005	0.19796033717258654
FB004	0.9360070204275615
FB002	0.7996529315304464
DC102	0.43003644033849675
DC101	0.4062634941114104
DC100	0.305135597070076
DC099	0.824402527026983
DC098	0.4741569995975214
DC097	0.4452164998754122
DC096	0.7929015575498466
DC095	0.6811209428215685
DC094	0.2530060586258989
DC093	0.317905036043494
DC092	0.38960586853526635
DC091	0.47829884630051017
DC090	0.8054734730434819
DC089	0.6570912763739257
DC088	0.6627617885508625
DC087	0.5335447019374635
DC086	0.5211002123509724
DC085	0.5461268055812073
DC084	0.34841427251894386
DC083	0.6531738166050703
DC082	0.5595854132753921
DC081	0.7424006090969079
DC080	0.8770419087918842
DC079	0.5169393747747215
DC077	0.7770111207548087
DC076	0.7503832938617053
DC073	0.620507232780139
DC071	0.5444480219454438
DC070	0.7975968570845079
DC066	0.842291878259737
DC055	0.4166295406592438
DC054	0.5226818709691513
DC052	0.677308563237876
DC051	0.5171913726580389
DC050	0.7142713608955025
DC049	0.7435283160278263
DC048	0.7994280282723267
DC047	0.6226686663011868
DC046	0.7199123556939384
DC045	0.45235733563349095
DC044	0.5524766437318304
DC043	0.6856600007124352
DC042	0.5316300444359293
DC041	0.6824414857914558
DC040	0.6980967295074677
DC039	0.817882304360475
DC038	0.4066474648793227
DC037	0.40318916766814766
DC036	0.7494727397776257
DC035	0.7311623862655114
DC034	0.5564430756214126
DC033	0.6247970163125232
DC032	0.5412810184888669
DC031	0.6515356583094857
DC030	0.6050485797782338
DC029	0.749344515000104
DC027	0.6592618500647681
DC026	0.6110390875238447
DC025	0.6053774958810357
DC024	0.6644384418028005
DC022	0.599774481786923
DC021	0.6643517842517922
DC020	0.37517885129901113
DC019	0.8671827778278753
DC018	0.5030259519280753
DC017	0.5462231427401223
DC016	0.673879266102604
DC015	0.6759078522056474
DC014	0.7497983841641263
DC013	0.5783750144342311
DC012	0.6846885932859154
DC011	0.5408457247974932
DC010	0.6560377602911504
DC009	0.6889197357021128
DC008	0.6568874912395349
DC007	0.6782664336553851
DC006	0.6668596323790313
DC005	0.5148926318241602
DC004	0.6501774477592823
DC003	0.6592056806979163
DC002	0.6274895122381137
DC001	0.6948091041122915
Mong.A10	0.7959526289918174
Mong.A102	0.7844982696585405
Mong.A103	0.838930476393467
Mong.A104	0.7464108469985267
Mong.A108	0.710795099635574
Mong.A11	0.8660849690088995
Mong.A111	0.8440091214770524
Mong.A112	0.581704761130351
Mong.A124	0.705410762395351
Mong.A125	0.8231108469331218
Mong.A126	0.848142997144955
Mong.A127	0.9519087988955885
Mong.A129	0.888753618788336
Mong.A130	0.7954430056549119
Mong.A134	0.7857509213957448
Mong.A135	0.7991586763690165
Mong.A137	0.4932688123105282
Mong.A142	0.9464740916078453
Mong.A149	0.8116406022364783
Mong.A15	0.8275096058126307
Mong.A151	0.9174322035408295
Mong.A162	0.7547640944111831
Mong.A163	0.8970735448235413
Mong.A165	0.8263127168933659
Mong.A171	0.9638034418050603
Mong.A19	0.7128470758966471
Mong.A31	0.9233687490356004
Mong.A34	0.9513418083016659
Mong.A36	0.8253164062869925
Mong.A37	0.7426870163430622
Mong.A38	0.962809298724699
Mong.A40	0.7861125341503077
Mong.A41	0.9597035163947033
Mong.A43	0.5668961837047657
Mong.A46	0.6011648526719886
Mong.A49	0.8965190229704747
Mong.A50	0.8452641297090462
Mong.A54	0.6042604440569903
Mong.A55	0.7985112119518657
Mong.A57	0.6564785730934617
Mong.A58	0.5480128562301098
Mong.A6	0.7184616207990575
Mong.A62	0.793641399601439
Mong.A64	0.9288860238919007
Mong.A65	0.3702897759749078
Mong.A72	0.3804499016498024
Mong.A73	0.7494212810586964
Mong.A74	0.7741466874564532
Mong.A77	0.8533964034872021
Mong.A89	0.7703161819311942
Mong.A93	0.7849888701099791
Mong.A94	0.8113925723892109
Mong.A95	0.7453941887987996
Mong.A97	0.7353685095559513
Mong.B1	0.794152847112858
Mong.B10	0.7665106379593154
Mong.B102	0.8039282894552586
Mong.B103	0.9211540447233282
Mong.B104	0.8642026500749895
Mong.B108	0.8308135321252313
Mong.B11	0.8147567557361288
Mong.B111	0.6950045199762063
Mong.B112	0.5184737581378369
Mong.B124	0.6541465231784758
Mong.B125	0.7881991487258745
Mong.B126	0.7833638222582456
Mong.B127	0.5507712451157732
Mong.B129	0.8410758794205533
Mong.B130	0.8688514877075313
Mong.B134	0.853328562728279
Mong.B135	0.8265421717244964
Mong.B137	0.451302919412492
Mong.B142	0.939633258401999
Mong.B149	0.8494813607453805
Mong.B15	0.8250858909129998
Mong.B151	0.9094231961692466
Mong.B152	0.9649010563854086
Mong.B162	0.7216070412318222
Mong.B163	0.8709836407162614
Mong.B165	0.7315189879657792
Mong.B171	0.9681725299460706
Mong.B19	0.6846274205830426
Mong.B31	0.9609021559969806
Mong.B34	0.9357759105678214
Mong.B36	0.8623945771754931
Mong.B37	0.8080151453442848
Mong.B38	0.9573622212501073
Mong.B40	0.7975082231352998
Mong.B41	0.9262453799337834
Mong.B43	0.498893334158539
Mong.B46	0.5739700013608103
Mong.B49	0.8101187939996921
Mong.B50	0.5119011601507077
Mong.B54	0.6897299729375734
Mong.B55	0.7536162924495066
Mong.B57	0.8640228555353106
Mong.B58	0.6877860489863563
Mong.B59	0.8489122034813915
Mong.B6	0.7654651450403838
Mong.B62	0.8773406253568808
Mong.B64	0.8480388304930379
Mong.B65	0.7297604678256596
Mong.B72	0.725241273145151
Mong.B73	0.7219141241387689
Mong.B74	0.7383603169181396
Mong.B77	0.6831292187997116
Mong.B82	0.7931012322622021
Mong.B89	0.7544397342810255
Mong.B91	0.850718495007176
Mong.B93	0.5750295771870256
Mong.B94	0.6878481743504696
Mong.B95	0.8841187910497681
Mong.B97	0.809417965498658
Mong.C1	0.6096334692304811
Mong.C10	0.852380593398242
Mong.C102	0.7627171203619064
Mong.C103	0.793850413209379
Mong.C104	0.8360390586249498
Mong.C108	0.7895440648924816
Mong.C11	0.9478765305928013
Mong.C111	0.5899326984460243
Mong.C112	0.46413210468330723
Mong.C124	0.6263473266181059
Mong.C125	0.8358655802469539
Mong.C126	0.5235460775095294
Mong.C127	0.9646698988459314
Mong.C129	0.8420492948999048
Mong.C130	0.8207343392175867
Mong.C134	0.8513391888761995
Mong.C135	0.7234427839336358
Mong.C137	0.5824384124261185
Mong.C142	0.6817498917676035
Mong.C149	0.7353898609970343
Mong.C15	0.7853027162195558
Mong.C151	0.7524957328243954
Mong.C152	0.9628967019788943
Mong.C162	0.6874206309722396
Mong.C163	0.8555014958681442
Mong.C165	0.8000817619331618
Mong.C19	0.8281201894868101
Mong.C31	0.9527144342723985
Mong.C34	0.8854075425811397
Mong.C36	0.8931733587578492
Mong.C37	0.7981462472699711
Mong.C38	0.7777552355430554
Mong.C40	0.7700554374843877
Mong.C41	0.8904341082458318
Mong.C43	0.5813775538959309
Mong.C46	0.5178518351297671
Mong.C49	0.9518780377422977
Mong.C50	0.8475320562955011
Mong.C54	0.819996923985228
Mong.C55	0.512095291694064
Mong.C57	0.6828047896564522
Mong.C58	0.433006415704136
Mong.C59	0.8825283710991291
Mong.C6	0.7916072776783765
Mong.C62	0.6604641672278116
Mong.C64	0.8479815373534133
Mong.C65	0.7529729041880528
Mong.C72	0.5820748460759578
Mong.C73	0.7440629354366777
Mong.C74	0.790167361022059
Mong.C77	0.7534712449701095
Mong.C82	0.7390192190428733
Mong.C89	0.7160228316402826
Mong.C91	0.8447361707918402
Mong.C93	0.8062122692137057
Mong.C94	0.6691267658845031
Mong.C95	0.7721589102185672
X126.CTR.1M	0.6333783571339798
X126.CTR.6M	0.8359513741197082
X128.CTR.1M	0.8220545898963914
X128.CTR.6M	0.875693096591535
X13.CTR.1M	0.7083253353973228
X135.CTR.1M	0.6529484502909958
X142.CTR.6M	0.6176998319416347
X15.ABX.1M	0.49490349474285905
X15.ABX.6M	0.8748019179963104
X165.ABX.6M	0.9002562287970394
X179.CTR.6M	0.8010249454750374
X184.CTR.1M	0.9299788457164356
X184.CTR.6M	0.9447982449971365
X21.CTR.6M	0.9451849239196639
X86.ABX.1M	0.2193410965869241
X86.ABX.6M	0.9817398342507533
XS121.1M	0.8173400482445422
XS164.1M	0.5080811690367305
Aa1	0.3207286383453595
Aa2	0.09629597265396189
Aa3	0.16597532434863008
Aa4	0.5673767838407718
Aa5	0.8462204111293888
Aa6	0.9286100546627191
Aa7	0.9315954046986133
Aa8	0.5481925596830987
Aa9	0.7594497174049483
Aa10	0.7562333621927938
Aa11	0.5533458431793548
Aa12	0.5476991060169192
Aa13	0.7930796582550855
Aa14	0.8137859070957754
Aa15	0.5410737036202118
Aa16	0.8260871958372178
Aa17	0.42385444681776013
Aa18	0.9865032699197906
Aa19	0.9667381167956974
Aa20	0.9552647908905977
Aa21	0.8358754573947148
Aa22	0.8338883221325666
Aa23	0.7700289373289768
Aa24	0.5764314294622528
Aa25	0.6081171283942625
Aa26	0.8001225196996382
Aa27	0.8329565959081953
Aa28	0.5867270289314128
Aa29	0.5477407045136309
Aa30	0.37208185288817647
Aa31	0.7877615150581567
Aa32	0.9428541179058203
Aa33	0.8915752523420595
Aa34	0.5778857943948535
Aa35	0.25877271503005717
Aa36	0.7654527484941089
Aa37	0.8972307771844877
Aa38	0.8881477086163282
Aa39	0.8339687848644336
Aa40	0.8747476078127233
Aa41	0.02569275352888883
Aa42	0.49061074898304585
Aa43	0.7643479129403516
Aa44	0.16476059768542814
Aa45	0.6402545667608347
Aa46	0.11600438867727533
Aa47	0.7223706784498033
Aa48	0.7370712675319618
Aa49	0.8454757773517808
Aa50	0.5564878751124911
Aa51	0.6117546832911618
Aa52	0.8091319769081938
Aa53	0.6814210694421162
Aa54	0.574845029070404
Aa55	0.5382068034252657
Aa57	0.02569275352888883
Aa58	0.4593076421973072
Aa59	0.8719517626091424
Aa60	0.5566679506758399
Aa61	0.9014075724119576
Aa62	0.6998630442401742
Aa63	0.6364264466679356
Aa64	0.43137130864578155
Aa65	0.5572506054364144
ABR.1.0	0.7196545655031722
ABR.1.C1	0.6342311991850467
ABR.1.C3	0.40123865020299593
ABR.1.C6	0.6962991227212566
ABR.1.P2	0.619993004742119
ABR.1.P28	0.4853140646987645
ABR.2.0	0.903400456782637
ABR.2.C1	0.9099400953252375
ABR.2.C3	0.795204131585529
ABR.2.C6	0.7011650710929261
ABR.2.P2	0.808303886789299
ABR.2.P28	0.9130399006388945
AL.AA1	0.5417880568645156
AL.AA10	0.5338746097186475
AL.AA11	0.6276566254717827
AL.AA12	0.6361806044148559
AL.AA13	0.6549467293922323
AL.AA14	0.5247364378764584
AL.AA17	0.6438022128431244
AL.AA18	0.6664147994284129
AL.AA19	0.6668710516023297
AL.AA2	0.6270666005607539
AL.AA20	0.43788811563844304
AL.AA21	0.5545465922117082
AL.AA22	0.6170059489576459
AL.AA23	0.6112654320230546
AL.AA24	0.348779502516088
AL.AA25	0.5810802679150507
AL.AA26	0.5867934493206198
AL.AA27	0.7266158511277593
AL.AA28	0.7092820228255269
AL.AA29	0.8171469771573054
AL.AA3	0.3125760010227281
AL.AA30	0.538105851736745
AL.AA4	0.6643895764510923
AL.AA5	0.7531137835530902
AL.AA6	0.30140296934872135
AL.AA7	0.7821504737244875
AL.AA8	0.7988861292565129
AL.AA9	0.6283685802271679
AL.APLV1	0.5785302505737882
AL.APLV10	0.7227003915787433
AL.APLV11	0.37566852075294044
AL.APLV12	0.380137391607289
AL.APLV13	0.4775797650402835
AL.APLV14	0.4461193985843144
AL.APLV15	0.569966414858882
AL.APLV16	0.5356437635300012
AL.APLV17	0.6473473975469206
AL.APLV18	0.4690211775398598
AL.APLV19	0.6243609114340505
AL.APLV2	0.559323189321602
AL.APLV20	0.6750366634141474
AL.APLV21	0.5327624450629997
AL.APLV22	0.6002635661685158
AL.APLV23	0.6890330770977675
AL.APLV24	0.629641877758712
AL.APLV26	0.5437127666373808
AL.APLV27	0.6554223965343489
AL.APLV28	0.07740555853168128
AL.APLV29	0.6118707177125605
AL.APLV3	0.28282777863317243
AL.APLV30	0.5976089206975164
AL.APLV4	0.6786537000644232
AL.APLV5	0.6684331418401266
AL.APLV6	0.7911676493405829
AL.APLV7	0.3660476782341937
AL.APLV8	0.5624212372179047
AL.APLV9	0.5494306308581289
AL.AR01	0.6516955847750872
AL.AR02	0.3971359425416504
AL.AR03	0.7087883414130717
AL.AR04	0.5267561977667157
AL.AR05	0.6532205009164918
AL.AR06	0.792929965648825
AL.AR07	0.6819218716765226
AL.AR08	0.6766019464592465
AL.AR09	0.5101871971001781
AL.AR10	0.5927565648107134
AL.AR11	0.4446561850626753
AL.AR12	0.7551138648254503
AL.AR13	0.587921766307018
AL.AR14	0.45309224929724873
AL.AR15	0.7052532688884842
AL.AR16	0.6655943010877274
AL.AR17	0.6384313876058298
AL.AR18	0.7273914415024423
AL.AR19	0.48863614566425784
AL.AR20	0.6122204297779333
AL.AR21	0.6147152272937757
AL.AR22	0.4488368500117244
AL.AR23	0.7005920497588335
AL.AR24	0.7879988135564882
AL.AR25	0.5090173726109599
AL.AR26	0.7865613571485899
AL.AR27	0.48147561211225254
AL.AR28	0.6659969178665951
AL.AR29	0.3867859269113365
AL.AR30	0.5946760044662343
AL.C1	0.8305493374093917
AL.C10	0.5896516031131933
AL.C11	0.5860990493873743
AL.C12	0.5339967899302176
AL.C13	0.5974016485981665
AL.C14	0.37961777649173795
AL.C15	0.5559506897754157
AL.C16	0.8293136030797383
AL.C17	0.580096822576714
AL.C18	0.7296143980712644
AL.C19	0.8375676303910534
AL.C2	0.5515422655008745
AL.C20	0.5999061524330734
AL.C21	0.6479355935797825
AL.C22	0.5542167386920686
AL.C23	0.602674704931077
AL.C24	0.6979672073222207
AL.C25	0.5684048062342806
AL.C26	0.7362079463371867
AL.C29	0.8130000316858953
AL.C3	0.34789525197272386
AL.C30	0.7275880764862361
