L5	S1	S2	S3	S4	S5	S6
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium	0.7728302119155152	0.0	0.0	0.0	0.0	0.2271697880844847
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas	0.0	0.0	0.0	0.0	0.0	1.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Oliverpabstia	0.9127062121244097	0.08729378787559028	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Faecalimonas	0.14879230736209514	0.0	0.0	0.19116870594633506	0.0	0.6600389866915698
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;UMGS1519	0.9428890333997053	0.057110966600294785	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus	0.7113307482956199	0.28866925170438007	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UBA1417	0.9805801958486836	0.019419804151316493	0.0	0.0	0.0	0.0
Bacteria;Synergistota;Synergistia;Synergistales;Dethiosulfovibrionaceae;Pyramidobacter	0.26100229156263677	0.7389977084373631	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Berryella	0.0	0.0	0.0	0.0	0.0	1.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-552;UMGS1795	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Paraprevotella	0.14395430343546176	0.11808744653358837	0.021005135342941978	0.7169531146880079	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;CAG-103	0.5730605622769519	0.42693943772271636	3.3179503586923945e-13	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-273	0.017688458678425382	0.9823115413215747	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UMGS1474	0.24570698743954583	0.753984269721166	0.0003087428392882692	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;?	0.3583582425204885	0.5729062222721583	0.0	0.0	0.06873553520735327	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;Christensenellaceae;HGM11616	1.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Clostridiales;Clostridiaceae;Clostridium	0.04339035575959306	0.05035386753231904	0.006220753731337682	6.574462046375602e-05	0.000113123497990976	0.8998561548582955
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Dermabacteraceae;Brachybacterium	0.012254400520385405	0.0	0.09850383610157674	0.0	0.8531016687778625	0.03614009460017538
Bacteria;Firmicutes;Bacilli;RFN20;CAG-826;Enteromonas	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Megasphaeraceae;Megasphaera	0.0	0.0	1.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;F23-B02	1.0661225821859833e-05	0.9999893387741782	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia	0.0	0.0	0.0	0.0	1.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;?	0.3625722310710978	0.6343327702903682	0.003094998638533917	0.0	0.0	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Eggerthella	0.3933901978358206	0.0	0.0	2.8400174243645913e-08	0.5321501326407916	0.07445964112321375
Bacteria;Proteobacteria;Alphaproteobacteria;Rs-D84;Rs-D84;Enterousia	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;?	0.37667480041116463	0.6233251995888353	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;?;?	0.3632993029643661	0.6136935358421981	0.0	0.0	0.0	0.023007161193435755
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Coprobacillaceae;Beduini	0.0	0.6693627615582382	0.0	0.0	0.0	0.3306372384417619
Bacteria;Firmicutes;Bacilli;RF39;UBA660;UBA6448	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Firm-10	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Geodermatophilaceae;?	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;70-9;VAYN01	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;Firm-07	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Cyanobacteria;Vampirovibrionia;Gastranaerophilales;Gastranaerophilaceae;CAG-196	0.6350619265535589	0.36493797307501014	0.0	1.0037143105599927e-07	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Dorea	0.48696141655281067	0.11032809250663132	0.40271049094055794	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Faecivicinus	0.06771261773784586	0.9322873822621541	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales_A;Planococcaceae;Rummeliibacillus	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-138;RUG472	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Micromonosporaceae;?	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Spirochaetota;Spirochaetia;Sphaerochaetales;Sphaerochaetaceae;?	0.0	1.5009983790960789e-09	0.9999999984990017	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Propionibacteriales;Propionibacteriaceae;?	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-492	0.13660659692710997	0.86339340307289	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;UBA3402	0.8331368471871279	0.056236080034661934	0.09831358957161859	0.012313483206591511	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Pseudonocardiaceae;?	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;UBA1242;Caccovivens	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;UMGS1933	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Eremiobacterota;Xenobia;Xenobiales;Xenobiaceae;Bruticola	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;UMGS124;UMGS124	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Verrucomicrobiota;Kiritimatiellae;RFP12;UBA1067;?	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium	0.0	0.06526354730498746	0.0	0.0	0.0030218828251065205	0.931714569869906
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Winkia	0.0	0.0	0.0	0.0	0.0	1.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Heritagella	0.9914168079163272	0.0003778905256124313	0.0	0.00820530155806026	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter	0.0	0.0	0.0	0.0	0.006228784242044256	0.9937712157579558
Bacteria;Firmicutes_A;Clostridia;Christensenellales;HGM11417;CAJMQN01	0.0	0.9999992542387315	0.0	7.457612684641596e-07	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;NSJ-51	0.48107770930697996	0.5189222906930201	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-552;?	6.048105029743579e-06	0.9999939518949703	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Intestinimonas	0.5572149789143936	3.3984889942493366e-07	0.0	0.44278468123670706	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D	0.9999999994458951	0.0	0.0	5.541047868061691e-10	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;JAGZMM01	0.5672764917142161	0.0	0.0	0.05440617378115655	0.0	0.3783173345046273
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UBA737	0.04083513567972102	0.959164864320279	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;QAKD01	0.22752737456392516	0.7724726254360748	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Dorea_A	0.6198359101990648	0.027600223307153036	0.3525638664937821	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Butyricicoccaceae;UBA4644	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Merdibacter	0.6454525404125654	0.3312250818880121	0.0	0.0008858615792648495	0.022436516120157707	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Absicoccus	0.24207568175304311	0.46050756425262945	0.2974167539943275	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium	0.11508036790156342	0.0	0.0	0.0	0.8849196189712609	1.3127175599342178e-08
Bacteria;Firmicutes;Bacilli;Bacillales_A;Planococcaceae;Kurthia	0.03590036385550248	0.34456424050560863	0.0	0.0	0.6195353956388889	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;UBA4285	0.4861817013240066	0.4227668073764397	7.933335701280658e-08	0.0	0.0	0.09105141196619662
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium_A	0.0	0.0	0.29436214382142517	0.41941208673640795	0.0	0.2862257694421668
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Caccousia	0.987965417351292	0.012034582648708006	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Pseudoruminococcus_A	0.8425049106718828	0.15749508932811707	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;UBA1390;NSJ-32	1.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Anaerocolumna	0.0	0.0	0.0	0.0	0.05001472668253601	0.949985273317464
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Pseudolachnospira	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Tissierellales;Peptoniphilaceae;Fenollaria	1.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter_B	0.8799587203545317	0.0	0.0	0.0	0.03998449720746453	0.08005678243800386
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Rubneribacter	0.5949590149126176	0.0	0.0	0.26353374271420027	0.14150724237318202	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Harryflintia	0.465398802176076	0.0	0.0	0.5346011978239239	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Timburyella	0.9797374399342413	0.0	0.0	0.0202625600657586	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;SIG204	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-582	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAJLIR01	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;UMGS1901	0.038739112301756785	0.9612608876982432	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Faecousia	0.5206348621844975	0.47936513781550255	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Copromorpha	0.47194437104582937	0.5253449946546426	0.0027106342995279723	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;UBA1381;UBA1381;UBA4716	0.146434764990971	0.853565235009029	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Latilactobacillus	0.9019321096332772	0.0	0.03404726007093549	0.06402063029578729	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Phocea	0.3112718654509835	0.0	0.0	0.6887281345490165	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;Ventrenecus	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;UMGS1045	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;CAG-841	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-791	0.0	0.9999999908334412	9.16655874009518e-09	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;HGM13634	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Solibaculum	8.555764185214659e-11	0.0	0.0	0.9999999999144424	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus	0.004240535144511579	0.9957594648554884	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella	0.6104029023238974	0.11551204496838238	0.0	0.2740850527077202	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UMGS1491	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;UBA2821	0.00962062650272891	0.9903793734811203	1.615089148362819e-11	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Merdiplasma	1.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;UMGS1994	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;QAMH01;QAMH01	0.44422441847071803	0.555775581529282	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;UMGS911	0.08857635335280206	0.911423646647198	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;Borkfalkiaceae;UBA11475	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;UBA738	0.03125058561708184	0.9687494143829182	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-317	0.9999999996123926	3.8760733474973877e-10	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Megasphaeraceae;Caecibacter	0.29294653777848345	0.0	0.625942223731814	0.08111123848970256	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;UBA1381;UBA1381;CAG-41	0.9999999877151013	0.0	0.0	1.2284898678803318e-08	0.0	0.0
Bacteria;Firmicutes;Bacilli;RFN20;CAG-449;?	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;UMGS1889	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-382;UMGS882	0.04689096665100786	0.9531090333489921	0.0	0.0	0.0	0.0
Bacteria;Spirochaetota;Spirochaetia;Treponematales;Treponemataceae;Treponema_D	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas_A	0.0	0.74730414119875	0.25269585880124995	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Egerieicola	0.9500422870125986	0.0	0.0	0.049957712987401474	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;UMGS1840;HGM11507;HGM11507	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UMGS1071	0.8738663540986131	0.0	0.0	0.07942499184740873	0.01917784170986521	0.027530812344112827
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium_B	0.0	0.0	0.31281284758066014	0.6848474325426821	2.6013644959112173e-09	0.0023397172752933526
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter_A	0.023780727288193023	0.0	0.0	0.00035277774523920284	0.0	0.9758664949665677
Bacteria;Firmicutes;Bacilli;RFN20;CAG-826;?	0.0	0.7765277945537127	0.2234722054462874	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella	0.0	0.06822103061673143	0.0	0.0	0.004209403074591512	0.9275695663086772
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Eubacterium_B	0.613019981141219	0.044353066506062924	0.131455176431383	0.0	1.85597354924611e-12	0.21117177591947908
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Fructilactobacillus	0.6583984855695307	0.0	0.22101794305982161	0.12058357137064765	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Anaerotignaceae;HGM11808	0.570843591769809	0.0	0.349833835137673	0.07932257309251792	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Anaerotignaceae;?	0.742441723016867	0.22774510816423893	0.0	0.029813168818894037	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;UMGS27	0.8455011551113712	0.1544988448886287	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Longicatena	0.7349866236046759	0.0	0.0	1.507400374226029e-10	0.0	0.2650133762445841
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoanaerobaculum	0.0	0.0	0.0	0.0	0.9087460927836933	0.09125390721630669
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;UBA644;?	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_C	0.0	0.0	0.0	0.0	0.6392143308648701	0.3607856691351298
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;D16-34	0.0	0.27720509252554304	0.722794907474457	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Pseudoruminococcus_B	0.2304823046379456	0.0	0.0	0.0	0.0	0.7695176953620544
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Mogibacterium	0.12270297368737235	0.20770736104030033	0.0	0.0	0.0	0.6695896652723273
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;BX7;BX7	8.204002908778676e-07	0.9999991795997092	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Bifidobacteriaceae;Scardovia	0.0	0.0	0.0	0.0	0.29106950721953617	0.7089304927804639
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Butyricicoccaceae;Butyricicoccus	0.15582213145419813	0.0	0.1739379165393824	0.32587020599485234	0.0177592493270304	0.3266104966845366
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Gordonibacter	0.8254376917572275	0.0	0.0	0.0	0.17456230824277252	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Aggregatibacter	0.8464326765872869	0.1535672753457215	0.0	0.0	0.0	4.806699156436162e-08
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium	0.0	0.0	0.0	0.045917798019186856	0.8112067886738843	0.14287541330692893
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter_C	0.0	0.0	0.6979534888131246	0.0	0.30204651118687553	0.0
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter	0.0	0.0	0.9701907090788768	0.0	0.029809290921123124	0.0
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter_D	0.18175276479448513	0.0	0.8182472352055148	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Anaeromassilibacillus	0.9368570820425531	0.0	0.0	0.0	0.0	0.06314291795744693
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_E	0.02823063960741799	0.09117268315141581	0.00014583496262907458	0.0	0.0	0.8804508422785371
Bacteria;Proteobacteria;Alphaproteobacteria;RF32;CAG-239;?	0.09545082848014062	0.9045491715198594	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;UBA1212;UBA1255;Egerieisoma	0.44486968875288035	0.5551303112471196	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_A	0.0	0.0	0.0	0.0	0.9652218065672326	0.034778193432767376
Bacteria;Firmicutes_A;Clostridia;UBA1381;?;?	0.5869726861976533	0.41302731380234664	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Paraeggerthella	1.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Alectryocaccomicrobium	0.2960231603831706	0.7039768396168294	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Tissierellales;Peptoniphilaceae;Peptoniphilus_C	0.9268758307329644	0.0	0.0	0.0	0.0	0.0731241692670356
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Limisoma	6.523534067519037e-06	0.8153742226869604	0.18461925377897206	0.0	0.0	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;RUG013	0.799825583963084	0.0	0.0	0.0	0.20017400073148237	4.1530543362021413e-07
Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus_A	0.0	0.0	0.0	0.0	0.0	1.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Sellimonas	0.45005845843750547	0.0	0.0	0.03730255218189178	0.007228454863086374	0.5054105345175165
Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;QHXN01	0.0	0.0	0.0	0.0	0.0	1.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter	0.0	0.0	0.0	0.0	2.6066621317258125e-05	0.9999739333786827
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus_D	0.006428274405307521	0.0065854863307774954	0.07235667720591002	0.06997303630475128	0.01605414487336692	0.8286023808798867
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Aphodousia	0.3943005631869714	0.08414108668466948	0.00766521243061943	0.32150739246790894	0.0	0.1923857452298309
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;UBA932;Coprenecus	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;RF32;CAG-239;MGBC133411	0.2727970675107585	0.727202932480551	0.0	8.690512551426848e-12	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Hungatella	0.006020819348399371	0.0	0.0	0.07316368168543723	0.0	0.9208154989661633
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-917;Limadaptatus	0.9415795857586036	0.05842041424139633	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-382;UBA1206	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenella	0.8598883510667471	0.09437494206588407	0.0	0.0	0.045736706867368825	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;QAMM01	0.34890775105747107	0.0	0.0	0.6510922489425289	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes	0.2195134929183735	3.5380093537376863e-06	0.0	0.7804829690722729	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-917;CAG-349	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Elusimicrobiota;Elusimicrobia;Elusimicrobiales;Elusimicrobiaceae;Avelusimicrobium	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;RUG705	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-314;Fimimonas	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-552;Protoclostridium	0.0	0.8968846227090695	0.0	0.10311537729093045	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UMGS1279	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;HGM13233	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales_A;Planococcaceae;Psychrobacillus	0.940022771832478	0.05997722816752205	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_F	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Anaerotruncus	0.5487884730559883	0.0	0.0	0.32977514775389516	0.00022759260863843881	0.12120878658147799
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;V9D3004	0.12655134950556868	0.8734486504944314	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;Borkfalkiaceae;UBA4636	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;QAKW01;QAKW01	0.25296036800242155	0.7470396319975784	0.0	0.0	0.0	0.0
