L5	S1	S2	S3	S4	S5	S6	S7	S8
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Coleofasciculaceae;?	0.0	0.0	5.621530775245113e-06	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;?	0.0	0.0	1.0451268193395132e-05	0.0	0.0	0.00012527887395519293	0.0	0.0005393580609838669
Bacteria;Firmicutes_A;Clostridia;Christensenellales;DTU072;CAG-1782	0.0	0.0	0.0014511584876858	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	0.0052868480799956735	0.0	9.351539823437598e-06	0.0	0.0	0.0	0.0	8.563799948269542e-06
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;UBA1740	0.0	0.0	0.004189272726260565	2.563634816586629e-13	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas	0.0	0.0	3.208817388924781e-06	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas	0.0	0.0	6.867970953956173e-05	0.0	0.0	0.00032124561743194764	4.229046866167145e-05	0.0017241029653304824
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lentilactobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.022900974962292663	0.0
Bacteria;Firmicutes_A;Clostridia;Monoglobales;?;?	0.0	0.0	0.0002453657882326243	0.00018103568893692998	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008077202191865395
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-45	0.0	0.0	0.008554147116052095	0.005340275164837122	6.782481988386989e-06	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;W3P20-009;W3P20-009	0.0	0.0	1.25603930053069e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Acidipropionibacterium	0.0	0.0	0.0	5.030867564439565e-06	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Solirubrum	0.0	0.0	4.43656011175809e-06	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Butyricicoccaceae;?	0.0	0.00012364417841240706	0.00026511403690843876	2.89346596936647e-05	0.0	0.0002874405522714531	0.0	1.2187493657950908e-14
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UBA5905	0.0	0.0	0.003229853469421004	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;Merdicola	0.0	0.0	0.012010448177454745	0.03655090596465678	0.0	0.0	0.0008083048539718783	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Corynebacterium	0.00032689743052143863	0.0	0.0	0.0	0.0	4.8995049548772706e-06	0.0	0.025069585468263704
Bacteria;Planctomycetota;Planctomycetia;Pirellulales;Thermoguttaceae;RUG369	0.0	0.0	9.08103305999422e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;UMGS1864	0.0	0.0	0.0021313578013007622	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;CAG-724	0.0	0.0	0.010943302047561568	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_C	0.0	0.0	0.0067449767254326295	0.1487161169418271	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;?	0.0	0.0	0.0005053474875931317	0.0	0.0	0.0	0.00010140443093756912	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Lawsonibacter	0.0	0.0008521495764928321	0.001665892160042571	0.018878222681581406	0.0071807732868402726	0.0	0.013407964549732341	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-382;UBA1752	0.0	0.0	0.0026562603418940163	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Enterenecus	0.0	0.0	0.0006883212403150541	0.0022453107488289645	0.0002485519345592841	0.0	5.8600316010181233e-05	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Pseudonocardiaceae;Pseudonocardia	0.0	0.0	2.6306155854909357e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Stomatobaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006374957667320073
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Paludibacteraceae;RF16	0.0	0.0	0.025942395102712013	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas_A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03541903508329701
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;CAG-238	0.0	0.0	0.008965781189487083	0.00024165576551273305	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;F082;Limimorpha	0.0	0.0	0.003476786467632927	0.0	0.0	0.0	0.0	0.0
Bacteria;Desulfobacterota_I;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;?	0.0	8.98366229434785e-06	7.552595069267218e-05	0.0	3.462034435844889e-11	0.0	2.068925030988652e-06	0.0
Bacteria;Firmicutes;Bacilli;Bacillales_B;DSM-1321;Bacillus_AD	0.0	0.0	5.209768913312382e-06	3.159604099537143e-05	0.0	5.899402337751751e-05	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-533	0.0	0.0	0.04373392373402113	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;?;?	0.0	0.0	0.0002338902199032623	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Pelethomonas	0.0	0.0	0.0007278145079610628	0.0	0.0	0.0	0.0007730887927132736	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Geodermatophilaceae;Geodermatophilus	0.0	0.0	9.477759352356098e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;UBA1381;UBA1381;?	0.0	0.0	0.0002566659856525654	0.0	0.0	0.0	0.0010522489279936945	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-590	0.0	0.0	0.011943019961371122	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Monoglobales;Monoglobaceae;?	0.0	0.0	0.00016102130951432995	0.00034989188654583047	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;UMGS1810;UMGS1810;RGIG4708	0.0	0.0	0.0007742016130408039	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;UMGS1696	0.0	0.0	0.004456219309748844	5.885270185506621e-05	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_F	0.0	0.0	0.013749241963839216	0.08451713813587118	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-194	0.0	0.0	0.03632317117240909	0.004387228613068958	0.0	0.0	0.0	0.0
Bacteria;Cyanobacteria;Vampirovibrionia;Gastranaerophilales;Gastranaerophilaceae;UBA791	0.0	0.0	0.0010242757174690291	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales_A;Planococcaceae;Solibacillus	0.0	0.0	8.570634106159068e-05	0.0	0.0006640116967466843	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;UMGS1663	0.0	0.0	0.010255003577804884	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;UMGS1613	0.0	0.0	0.0004957054288785971	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-433	0.0	0.0	0.04791707146921016	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium	2.3512690000700636e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0011452250457373418
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas	0.002027571769081553	0.0	0.0	0.0	0.0	0.0	0.0	0.010716943569061041
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Oliverpabstia	0.0	0.0	0.007009947949584713	0.0728687817784972	0.0	0.0	0.0019503685598527619	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Faecalimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.24919385642719175	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;UMGS1519	0.0	0.0	6.843714327918018e-05	0.0006354456302926685	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus	0.0	0.0	0.07839396361025758	0.22884814714754462	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UBA1417	0.0	0.0	0.01132590835682633	0.08967283245339969	0.0	0.0	0.042656210977449385	0.0
Bacteria;Synergistota;Synergistia;Synergistales;Dethiosulfovibrionaceae;Pyramidobacter	0.0	0.0	4.499111609556697e-05	5.789850340754495e-05	2.7913953533376634e-13	0.0	0.0030389987237784575	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Berryella	3.838050374922005e-06	0.000683817340730085	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-552;UMGS1795	0.0	0.0	0.005178407657887995	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Paraprevotella	0.0	0.0016527777583825267	0.014790067519683661	0.022570595714717662	0.08066762726931705	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;CAG-103	0.0	0.0	0.10387017687942983	0.12188670796247594	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-273	0.0	0.0	0.21398327294097985	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UMGS1474	0.0	1.1830212095159939e-05	0.0001231682794810502	6.377855825045805e-05	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;?	0.0	0.0	0.0004975993946655191	1.5171592050820056e-05	0.0	5.8113203543043555e-05	7.255150181670214e-11	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;Christensenellaceae;HGM11616	0.0	0.0	3.7895162313906066e-13	0.00044465577305760867	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Clostridiales;Clostridiaceae;Clostridium	1.2125908173613673e-10	0.0011470979889582125	0.014918305134082162	0.01619663365263604	0.0	0.0007979404474878134	0.062146150910627966	0.34132724785938573
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Dermabacteraceae;Brachybacterium	0.0014980308170527712	0.00017596426592181267	0.0	7.510843685583232e-06	0.0	4.984623897539387e-05	0.0	6.340307658854072e-07
Bacteria;Firmicutes;Bacilli;RFN20;CAG-826;Enteromonas	0.0	0.0	0.004284944284666692	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Megasphaeraceae;Megasphaera	0.0004225421403428556	0.7597632891366792	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;F23-B02	0.0	0.0	0.07966992079746403	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia	0.0	0.0	0.0	0.0	0.0	6.985933869536258	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;?	0.0	2.6250412433212444e-05	0.001713356879805143	0.00033984772869413227	0.0	0.0	0.0	0.0002003256952827268
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Eggerthella	0.019217598572819638	0.0	0.0	0.0018332097215892555	0.0	3.7472826799489085e-08	0.09282502388860223	5.5522025715416655e-05
Bacteria;Proteobacteria;Alphaproteobacteria;Rs-D84;Rs-D84;Enterousia	0.0	0.0	0.03490729476716399	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;?	0.0	0.0	0.0009348786075379418	0.0	0.0	0.0	0.001464263093183701	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;?;?	0.0	0.0	0.0035323193957548043	0.00030236890098778705	0.0	0.0	0.003332743599927398	1.1746585550886148e-10
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Coprobacillaceae;Beduini	0.0	0.0	0.0013068403430339188	0.0	0.0	0.0	0.0008605819128937562	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;UBA6448	0.0	0.0	0.04873412842387051	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Firm-10	0.0	0.0	0.000715486353929493	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Geodermatophilaceae;?	0.0	0.0	8.474134771339746e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;70-9;VAYN01	0.0	0.0	1.3446958100262406e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;Firm-07	0.0	0.0	0.0014600348240095644	0.0	0.0	0.0	0.0	0.0
Bacteria;Cyanobacteria;Vampirovibrionia;Gastranaerophilales;Gastranaerophilaceae;CAG-196	0.0	0.0	0.016933325666657964	0.030332428045832263	5.285606637727103e-05	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Dorea	0.0020633773467530906	0.02787282173904701	0.008322870740381464	0.04120408826523563	0.0	0.0	0.004472085149053865	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Faecivicinus	0.0	0.0	0.0024044184887678103	0.0	0.0	0.0	0.00011778556296545691	0.0
Bacteria;Firmicutes;Bacilli;Bacillales_A;Planococcaceae;Rummeliibacillus	0.0	0.0	0.005103260555184615	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-138;RUG472	0.0	0.0	0.007719935435485033	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Micromonosporaceae;?	0.0	0.0	4.3724842318254205e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Spirochaetota;Spirochaetia;Sphaerochaetales;Sphaerochaetaceae;?	0.0	0.0	1.3708011459873745e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Propionibacteriales;Propionibacteriaceae;?	0.0	0.0	3.803254843785247e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-492	0.0	0.0	0.047239531927911894	0.0074625778695347105	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;UBA3402	0.0	0.0005272008648409018	0.00039839508250271523	0.00889736900526874	1.5937057959807788e-09	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Pseudonocardiaceae;?	0.0	0.0	3.054577779785675e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;UBA1242;Caccovivens	0.0	0.0	0.002981493192383147	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;UMGS1933	0.0	0.0	0.0013782031933465106	0.0	0.0	0.0	0.0	0.0
Bacteria;Eremiobacterota;Xenobia;Xenobiales;Xenobiaceae;Bruticola	0.0	0.0	0.006951900671778048	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;UMGS124;UMGS124	0.0	0.0	0.004626934492182466	0.0	0.0	0.0	0.0	0.0
Bacteria;Verrucomicrobiota;Kiritimatiellae;RFP12;UBA1067;?	0.0	0.0	0.0005308771178909417	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium	0.00027232450044582205	0.0	2.3190604161531198e-05	0.0	0.0	3.819095189976412e-05	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Winkia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004543313130342376
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Heritagella	0.0	1.3475017419120156e-05	0.0005221000503567545	5.720266216328727e-05	0.0	0.0	0.00014067195281615004	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter	0.000560721904420155	0.0	0.0	0.0	0.0	7.091133377075379e-05	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;HGM11417;CAJMQN01	0.0	0.0	0.0006045876473546644	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;NSJ-51	0.0	0.0	0.0023618954046113693	0.00019958737947672807	0.0	0.0	0.0011105536894208694	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-552;?	0.0	0.0	0.000390449196008323	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Intestinimonas	0.0	0.0	0.0006542151630600921	0.0023144976023993136	0.005798578819383671	0.0	0.007344914904385581	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D	0.0	0.0	5.184340989380365e-07	0.4065301415068675	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;JAGZMM01	0.0	0.0	0.0	0.0	0.0	0.0	0.0010743301511598766	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UBA737	0.0	0.0	0.019436581792719416	0.0003940488175116198	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;QAKD01	0.0	0.0	0.0004966677733480458	0.0001144158253801312	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Dorea_A	0.0	0.08630949347321619	0.007253459192761863	0.18586098901964626	0.0	0.0	1.5948209405104507e-10	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Butyricicoccaceae;UBA4644	0.0	0.0	0.007868486266521674	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Merdibacter	0.0	0.0	0.0011889620814303278	0.0007004128012155182	0.0	0.0	0.0005741014489451191	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Absicoccus	0.0	0.0013566182900908545	0.003822837862307126	0.0017835891087187373	0.0	0.0	3.794317144103842e-16	0.0
Bacteria;Firmicutes_A;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium	0.001130099184290097	0.0	0.0	0.0	0.0	0.0	0.002695985808519255	0.0
Bacteria;Firmicutes;Bacilli;Bacillales_A;Planococcaceae;Kurthia	0.0002897323325489427	0.0	0.00013283457440157524	3.0565324188408204e-05	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;UBA4285	0.0	1.572913475477291e-09	0.0010691548230962536	0.0013429497429500213	0.0	0.0	0.0	0.00027955794470989104
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium_A	0.0	0.007407574773413075	0.0	0.0	0.007873096636993386	2.715219034990269e-09	0.030999187212554583	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Caccousia	0.0	0.0	0.0014845377223773098	0.000106805599163363	0.0	0.0	6.0507260211963124e-05	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Pseudoruminococcus_A	0.0	0.0	0.021236615761186916	0.04711534368496261	0.0	0.0	7.843990122489419e-07	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;UBA1390;NSJ-32	0.0	0.0	0.00011044027667894554	0.0006744335229555302	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Anaerocolumna	1.4874617169553842e-05	0.0	0.0	0.0	0.0	0.0	0.00039762498495794996	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Pseudolachnospira	0.0	0.0	1.2787692760408612e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Tissierellales;Peptoniphilaceae;Fenollaria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07346124957382354
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter_B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02442909565872717
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Rubneribacter	0.0	0.0	0.0	6.788838582141957e-05	3.0893826882631634e-15	0.0	0.0008060848857605217	9.415230580608356e-09
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Harryflintia	0.0	0.0	0.0	1.0685943620279572e-05	0.0	0.0	0.00011663403364068259	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Timburyella	0.0	0.0	0.0	0.0	0.0	0.0	0.0005320010781427417	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;SIG204	0.0	0.0	0.004191609646247962	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-582	0.0	0.0	0.014509041797339785	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAJLIR01	0.0	0.0	0.00411432694469764	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;UMGS1901	0.0	0.0	0.002129241422101457	0.00010121736472452705	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Faecousia	0.0	0.0	0.08290074357884773	0.059659870572557075	0.0	0.0	0.0022849218526369303	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Copromorpha	0.0	0.0	0.009289247467302492	0.00672664233954512	0.0	0.0	0.000995139752026729	0.0
Bacteria;Firmicutes_A;Clostridia;UBA1381;UBA1381;UBA4716	0.0	0.0	0.0007347898601998121	4.1488853684230965e-05	0.0	0.0	0.00013316315510621975	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Latilactobacillus	0.0	6.0346284447902776e-06	2.2123719916458854e-06	9.280862921116064e-05	2.7542832425576754e-10	0.0	0.00014231452873287939	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Phocea	0.0	0.0	0.0	0.00011095618175609649	0.00018651876370878875	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;Ventrenecus	0.0	0.0	0.011330556180814163	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;UMGS1045	0.0	0.0	0.003899983536879488	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;CAG-841	0.0	0.0	0.024073102583546217	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-791	0.0	4.213534764544543e-11	0.017737382017777206	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;HGM13634	0.0	0.0	0.0027994158342354867	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Solibaculum	0.0	0.0	0.0	8.392429941427204e-06	0.0	0.0	5.6234874725292285e-05	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus	0.0	0.0	0.011368988457354923	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella	0.0	0.0	0.05617148464446195	0.14105336235163787	0.08104560707128296	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UMGS1491	0.0	0.0	0.005645692923515351	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;UBA2821	0.0	0.0	0.0013435106492778494	8.767907994160337e-15	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Merdiplasma	0.0	0.0	0.0	6.173628690439144e-12	0.0	0.0	0.00026714350193039564	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;UMGS1994	0.0	0.0	0.011566898163956188	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;QAMH01;QAMH01	0.0	0.0	0.005354553548956584	0.0018627379224641842	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;UMGS911	0.0	0.0	0.006971162434710277	0.0003925025485411989	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;Borkfalkiaceae;UBA11475	0.0	0.0	0.0013330385871835337	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;UBA738	0.0	0.0	0.03862639833426893	0.00018510537595089457	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-317	0.0	0.0	0.0009924166059622713	0.0063575034150484535	0.0	0.0	0.05334257100177436	0.0
Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Megasphaeraceae;Caecibacter	0.0	0.004208856462196872	0.0005617527357454726	0.0021309036090910575	0.0008743522588141731	0.0	0.00012294468685775133	0.0
Bacteria;Firmicutes_A;Clostridia;UBA1381;UBA1381;CAG-41	0.0	0.0	0.0	0.09221153155942358	0.0	0.0	0.002110759924986414	0.0
