	model_fit
KOA182	0.6173225322272748
KOA181	0.7635517629804822
KOA18	0.6660935901107514
KOA179	0.7021967209034903
KOA178	0.7669643431092286
KOA177	0.9108757145516415
KOA176	0.9566169319251605
KOA175	0.7590349208220509
KOA174	0.6207172819816543
KOA172	0.8034361775458013
KOA171	0.8188822871715148
KOA170	0.8626401650517008
KOA17	0.8522458289146192
KOA169	0.6798557143381715
KOA168	0.7263777624009076
KOA167	0.6521401186495713
KOA166	0.8154846649455526
KOA165	0.8434237064110979
KOA164	0.6399849293096148
KOA163	0.6698004151128938
KOA162	0.663694650160316
KOA161	0.7311870135355618
KOA160	0.7774594811333171
KOA16	0.8328177399953893
KOA159	0.9134629614321362
KOA158	0.8188106144660394
KOA157	0.8442225579704474
KOA156	0.9483912780848104
KOA155	0.5530323026860431
KOA154	0.6398522018871009
KOA153	0.7989474775794881
KOA151	0.5064438226628519
KOA150	0.6261689845300551
KOA15	0.7504765698507802
KOA149	0.8623607045420223
KOA148	0.508954698690557
KOA147	0.967429738081921
KOA146	0.7031464573278076
KOA145	0.8473960089114726
KOA144	0.5296674980306891
KOA143	0.7556767584216445
KOA142	0.6870953742905298
KOA141	0.7288408222257143
KOA140	0.813440355841668
KOA14	0.7685524814249051
KOA138	0.664703970821819
KOA137	0.8114210568237957
KOA136	0.9093969442736466
KOA135	0.7589446150381386
KOA134	0.6878868717500537
KOA133	0.8642464414492583
KOA132	0.7819493236670458
KOA131	0.7702709399776949
KOA130	0.7682492388937513
KOA13	0.7767334892983949
KOA129	0.8095111528502926
KOA128	0.8032536389751184
KOA127	0.7223174677945507
KOA126	0.752085688664216
KOA125	0.6968162453528844
KOA124	0.9655665862873858
KOA123	0.5997389279886637
KOA122	0.6062131505412207
KOA121	0.8897818257871178
KOA120	0.645334463344366
KOA118	0.7772567564854713
KOA117	0.6326303948274807
KOA116	0.8764453733408882
KOA115	0.759208549629949
KOA114	0.762573473008436
KOA113	0.6349063300922553
KOA112	0.7017268069238498
KOA111	0.73006414723339
KOA110	0.8014846027857916
KOA11	0.735377118014415
KOA109	0.8450498278526087
KOA108	0.6684162806190521
KOA107	0.825586575338456
KOA106	0.7974013123054923
KOA105	0.8279738964801827
KOA104	0.629275477787468
KOA103	0.7186296175965836
KOA102	0.6970034278244044
KOA101	0.7622759736281282
KOA100	0.4742576001849813
KOA10	0.871830503107817
KOA1	0.8454649814908471
KOA280	0.7437232912098021
KOA281	0.8314321078619591
KOA29	0.8110075924015417
KOA3	0.8115078047701195
KOA30	0.743045010055688
KOA31	0.6707171435963519
KOA32	0.7643146880258717
KOA33	0.634640284092554
KOA34	0.7260924790362501
KOA35	0.6039001952624311
KOA36	0.7806148593103968
KOA37	0.700269764748089
KOA38	0.7214413972538687
KOA39	0.6293259361219559
KOA4	0.9050335581844193
KOA40	0.8244327334141259
KOA41	0.7612898843211701
KOA42	0.8508545681668392
KOA43	0.7979153349267488
KOA44	0.6191567375506758
KOA46	0.6552427126814295
KOA47	0.5738533329208252
KOA48	0.6960755210925448
KOA49	0.9585812863650759
KOA5	0.9006977905581564
KOA45	0.737044924484248
KOA50	0.6475371509108543
KOA51	0.6759888111774152
KOA52	0.7975047973678777
KOA53	0.7456364836487628
KOA54	0.644632726419426
KOA55	0.7852397443435916
KOA56	0.9235455594701022
KOA57	0.6828207798890161
KOA58	0.7384974591386546
KOA59	0.7009461229751768
KOA6	0.7665543979371204
KOA60	0.8253046846950168
KOA61	0.7272441217517572
KOA62	0.6781183749691322
KOA63	0.3574947808259517
KOA64	0.893124656580551
KOA65	0.774804923367295
KOA66	0.7564597408843748
KOA67	0.8514271864592932
KOA68	0.8447397887919512
KOA69	0.796036074297183
KOA7	0.6951661389195062
KOA70	0.5014428384623939
KOA71	0.786370403988756
KOA72	0.7808761077208257
KOA73	0.6994759612955984
KOA74	0.9315366448541174
KOA75	0.7113448971957584
KOA76	0.7558327514006157
KOA77	0.7327163278409546
KOA78	0.5760615638496039
KOA79	0.8286388716141035
KOA8	0.71923265635521
KOA81	0.82780452242144
KOA82	0.8254939726716907
KOA83	0.704964889056696
KOA84	0.8310064392887626
KOA85	0.5929883250375892
KOA86	0.6212266585242023
KOA87	0.6955003057339469
KOA88	0.7443120905973192
KOA89	0.7195013437066695
KOA9	0.7391457221760824
KOA90	0.7144416198455649
KOA91	0.7496995901777316
KOA92	0.7730964771323455
KOA93	0.7671616506183287
KOA94	0.7133160532636127
KOA95	0.7191296146335641
KOA96	0.7927146841509626
KOA97	0.3021615014527003
KOA98	0.6053037545455509
KOA99	0.8465780324132858
KOA139	0.9386506113605109
KOA80	0.8053904944437239
KOA180	0.751207458663609
KOA173	0.9093012101114863
KOA119	0.5818656613550208
KZ1	0.747569339558769
KZ2	0.7879798488626347
KZ3	0.4152547028897308
KZ4	0.24587313342631947
KZ5	0.7721750761991637
KZ6	0.7626734500438129
KZ7	0.5284237571493424
KZ8	0.3969602776661994
KZ9	0.7513945461239213
KZ10	0.8165086741969858
KZ11	0.7841802553551724
KZ12	0.5100231643658887
KZ13	0.34594563412157947
KZ14	0.2586210725755802
KZ15	0.6869162089729978
KZ16	0.2520780632012931
KZ17	0.9790508006126799
KZ18	0.7729857212774593
KZ19	0.554578603517805
KZ20	0.3751213351349384
KZ21	0.45703155867488915
KZ22	0.3675881928260784
KZ23	0.6357027433288898
KZ24	0.6923717531647586
KZ25	0.4379596452067706
KZ26	0.5793520545411365
KZ27	0.40805164602273214
KZ28	0.5549559425396999
KZ29	0.6958809509675359
KZ30	0.789804491347421
KZ31	0.7713092467055054
KZ32	0.681851758085085
KZ33	0.6637264123409311
KZ34	0.862274738321703
KZ35	0.49373864495885106
KZ36	0.41440326191112853
KZ37	0.04750160519985107
KZ38	0.07098823149912178
KZ39	0.6924892584399911
KZ40	0.19703535404753497
KZ41	0.7624188637335683
KZ42	0.7963812592324583
KZ43	0.7425170030340736
KZ44	0.3614378678064982
KZ45	0.504742196564739
KZ46	0.6293512595115797
KZ47	0.8362137868498732
KZ48	0.7573586322564047
KZ49	0.4705790201375837
KZ50	0.5195694668497431
KZ51	0.447397227660864
KZ52	0.4367249555338265
KZ53	0.5118993614626701
KZ54	0.6308257581229432
KZ55	0.481045468560263
KZ56	0.3381794424790576
KZ57	0.736210635446766
KZ58	0.7718551691395951
KZ59	0.7308447495046785
KZ60	0.615879366529793
KZ61	0.7955922922153285
KZ62	0.41727497570435074
KZ63	0.2879364567708774
KZ64	0.31799140924922076
KZ65	0.8202915072061336
KZ66	0.8180794186249211
KZ67	0.9132883726079809
KZ68	0.9648549608022223
KZ69	0.5556085474724708
KZ70	0.7740546093330267
KZ71	0.5278034043881965
KZ72	0.6589593114105864
KZ73	0.8966927732607637
KZ74	0.4549594239784887
KZ75	0.9684288787521056
KZ76	0.9494059306341058
KZ77	0.344050640932764
KZ78	0.3393502035799146
KZ79	0.3778507156518828
KZ80	0.2645869520087611
KZ81	0.3293947824243407
KZ82	0.24651505883842093
KZ83	0.1561558335006855
KZ84	0.22687479398636398
KZ85	0.9138343571164588
KZ86	0.9535166254513981
KZ87	0.435898973388571
KZ88	0.5313221829826225
KZ89	0.5504260926480185
KZ90	0.502914575810796
KZ91	0.45655528904993953
KZ92	0.4290370845197188
KZ93	0.33416472213130594
KZ94	0.5494186723732443
KZ95	0.8344211061586156
KZ96	0.4239398946427058
KZ97	0.5043485604460272
KZ98	0.6361457409955414
KZ99	0.41332836522043115
KZ100	0.5533882685175237
KZ101	0.49724075295065095
KZ102	0.37525778237532986
KZ103	0.9119567268969445
KZ104	0.9736896754893563
KZ105	0.46954780742351887
KZ106	0.410155616680445
KZ107	0.872145125069829
KZ108	0.8176804264260724
KZ109	0.5030622189170237
KZ110	0.8147169110099636
KZ111	0.8652301632717103
KZ112	0.8867571049532057
KZ113	0.6075002097636856
KZ114	0.8996359527256056
KZ115	0.6779887659621966
KZ116	0.4090841019828985
KZ117	0.3627089522198705
KZ118	0.2758236097709259
KZ119	0.8247133738671845
KZ120	0.5286586366250638
KZ121	0.5389896498773428
KZ122	0.739383300564681
KZ123	0.3542383959223411
KZ124	0.4442147617446528
KZ125	0.4348535623552297
KZ126	0.20910910919410045
KZ127	0.44906443372082383
KZ128	0.4249001210113476
KZ129	0.46718566184303556
KZ130	0.6517996888009076
KZ131	0.6711822091695755
KZ132	0.4583026764643994
KZ133	0.7601884725804392
KZ134	0.6647251245499923
KZ135	0.423941508879644
KZ136	0.3906103848175515
KZ137	0.7078673769790236
KZ138	0.4418097644367335
KZ139	0.545662254209221
KZ140	0.6149389167624334
KZ141	0.4917970060402251
KZ142	0.7726057005032846
KZ143	0.9384813562785586
KZ144	0.6212013864871245
KZ145	0.6725813412082123
KZ146	0.845531431916271
KZ147	0.8485896338024177
KZ148	0.3727316998525102
KZ149	0.6826996630754024
KZ150	0.8024940397741703
KZ151	0.8448743979312906
KZ152	0.3973028991390397
KZ153	0.8421502806309245
KZ154	0.4366183880871656
KZ155	0.538966206816938
KZ156	0.541988703636845
KZ157	0.8254858985430593
KZ158	0.6980263042328307
KZ159	0.5485611848452537
KZ160	0.47870028117192553
KZ161	0.3099332929089626
KZ162	0.5727761752981008
KZ163	0.610809371625355
KZ164	0.6785107494521692
KZ165	0.43490158159057035
KZ166	0.4490678332301543
KZ167	0.7158472137161755
KZ168	0.8832968748467647
KZ169	0.6066147102155495
KZ170	0.8040613147847778
KZ171	0.5219989966401226
KZ172	0.9710321863861923
LX01.4.V1	0.37873676700657866
LX04.6.V3	0.6686817378465472
LX04.5.V3	0.9712784438744652
LX04.6.V2	0.7677838589374761
LX04.4.V3	0.9589570420162066
LX04.4.V1	0.5780247558190981
LX04.3.V1	0.8423733106567116
LX04.2.V3	0.9377541970803902
LX04.2.V2	0.6487376123565252
LX04.1.V3	0.9432982798540113
LX01.3.V3	0.867139055080196
LX03.4.V2	0.6890619121204261
LX03.5.V1	0.8419537327206076
LX03.3.V3	0.8134285044980614
LX02.5.V1	0.8250085474323183
LX02.5.V2	0.6980767677029104
LX02.4.V3	0.6349340081023683
LX02.4.V1	0.7583335532718746
LX02.4.V2	0.6078608605510596
LX02.3.V3	0.8272920909039583
LX02.3.V2	0.8246112658667072
LX01.3.V2	0.8601986516822472
LX02.3.V1	0.7152773517179672
LX02.2.V3	0.7721491818159739
LX02.2.V2	0.6764273244387566
LX02.1.V3	0.6852419396349263
LX02.1.V2	0.7559146549321796
LX02.1.V1	0.7584527943711723
LX01.4.V2	0.4994630573401935
LX01.4.V3	0.7218419067310353
LX01.3.V1	0.7234537423539865
LX01.2.V3	0.5323526843945547
LX01.2.V2	0.6198552780748405
LX01.2.V1	0.7712722920763967
LX01.1.V3	0.6276719319556503
LX01.1.V2	0.8821374118303003
LX01.1.V1	0.8704754323259175
LX04.6.V1	0.679463655735851
LX04.5.V2	0.51903616082977
LX04.5.V1	0.821241437283173
LX04.3.V3	0.9773928214993065
LX04.2.V1	0.8665507830066705
LX04.1.V1	0.9380618830178071
LX03.5.V2	0.8844899222300368
LX03.4.V3	0.6584791238463215
LX03.4.V1	0.6704409076483343
LX03.3.V2	0.8267291154001523
LX03.3.V1	0.7406733299604785
LX03.1.V3	0.627151427128856
LX03.1.V2	0.6360792721615954
LX02.2.V1	0.5581152145086793
LX01.5.V3	0.8961797393414487
LX01.5.V2	0.6628344318041149
LX5.4.V1	0.7594669561797917
LX5.3.V3	0.8516751278229475
LX5.3.V2	0.8119096125011152
LX5.3.V1	0.7199074927122366
LX5.2.V3	0.7492376628308224
LX5.2.V2	0.8027872465956288
LX5.2.V1	0.8071470921531462
LX5.1.V1	0.6275864840421701
LX5.4.V3	0.8538478768410961
LX5.4.V2	0.7750377206687387
LX11.5.V1	0.5398105042050465
LX11.4.V3	0.9130565354538064
LX11.5.V3	0.5209927163439049
LX11.5.V2	0.6074403848330305
LX11.3.V2	0.8095398119927198
LX11.3.V1	0.7645496058233436
LX11.4.V2	0.8453056133178883
LX11.6.V2	0.6221872852222171
LX11.4.V1	0.8251817321026114
LX11.6.V1	0.7269540045676451
LX8.4.V3	0.5941624709072801
LX11.1.V1	0.9203865177511111
LX8.3.V2	0.46247489547548093
LX8.4.V2	0.9379754504167842
LX8.2.V3	0.8275547568535487
LX8.3.V1	0.9689543665604777
LX8.2.V1	0.8357229217172588
LX8.2.V2	0.6697117613522111
LX11.1.V2	0.8319561819633758
LX11.1.V3	0.8150630833042672
LX6.2.V3	0.6073689449186584
LX6.2.V1	0.7504670405806733
LX6.1.V2	0.6007781716596801
LX6.1.V1	0.7788448708037338
LX8.1.V1	0.8683913438969522
LX6.4.V3	0.5344127156654611
LX6.4.V2	0.1424597947470809
LX6.3.V1	0.6402335868559681
LX8.1.V3	0.8392374548878899
LX8.1.V2	0.8601193877845398
LX11.6.V3	0.8764890670473086
LX11.7.V1	0.7590849120669972
LX11.7.V2	0.5909599865849438
LX11.7.V3	0.6061122753306672
Nat0004.1	0.8336029053057659
Nat0005.1	0.9997498824651733
Nat0007.1	0.23891002077206802
Nat0009.1	0.9997084291856048
Nat0010.1	0.24072514877567935
Nat0011.1	0.6519403358123
Nat0013.1	0.9959080728998088
Nat0015.1	0.9945106288063845
Nat0016.1	0.8232913298806801
Nat0017.1	0.9502583364557586
Nat0018.1	0.977104975829522
Nat0020.1	0.9534147651074274
Nat0021.1	0.5924390497355374
Nat0034.1	0.9689255001682952
Nat0039.1	0.9997498824651733
Nat0042.1	0.9997498824651733
Nat0049.1	0.9997498824651733
Nat0056.1	0.25073319071710737
Nat0061.1	0.14623846170607546
Nat0068.1	0.22850509756649276
Nutr155	0.8207231395965378
Nutr156	0.8322384316365059
Nutr793	0.7486790527221691
Nutr157	0.7488179410223847
Nutr158	0.7051947300737411
Nutr159	0.5469555187552075
Nutr161	0.9622170380437585
Nutr164	0.9356553969485034
Nutr163	0.7291205419092599
Nutr160	0.8982634899915249
Nutr792	0.5509421164196224
Nutr162	0.5796851376417393
Nutr165	0.7700520460385738
Nutr169	0.7790748101506844
Nutr168	0.7960843938210735
Nutr167	0.6872659693696566
Nutr166	0.6911115154265068
Nutr1	0.920655882023301
Nutr2	0.8965010131722344
Nutr794	0.6905570910342291
Nutr7	0.8915563862666106
Nutr3	0.4945681904447707
Nutr172	0.45506225054891436
Nutr170	0.6203675473514957
Nutr796	0.7343477903307185
Nutr4	0.6692251786146662
Nutr5	0.6913355165692754
Nutr795	0.7961158386872427
Nutr6	0.8136156051902655
Nutr171	0.773565593760112
Nutr173	0.9104626685880227
Nutr13	0.9144056220907966
Nutr11	0.6764713186952731
Nutr8	0.8202484031820351
Nutr10	0.5562221873853871
Nutr12	0.8493424240831443
Nutr9	0.6391648982517777
Nutr14	0.7660690840690044
Nutr180	0.9310930249041905
Nutr176	0.7734529359947998
Nutr177	0.7764780793392615
Nutr175	0.5286950031151018
Nutr20	0.25754212587424535
Nutr15	0.5553520106492945
Nutr18	0.5602249253647757
Nutr16	0.9224647067010993
Nutr17	0.6891670516247763
Nutr19	0.07129497238326837
Nutr24	0.8181955694079914
Nutr21	0.6832683032100716
Nutr23	0.260859764447446
Nutr22	0.48604785449435733
Nutr179	0.7778616809757176
Nutr174	0.7737973615463427
Nutr178	0.45854023720354653
Nutr181	0.47394840898193197
Nutr185	0.74097021652843
Nutr186	0.8296008761932449
Nutr183	0.7157208143120204
Nutr182	0.7809324483699593
Nutr184	0.7953434191351082
Nutr27	0.3408545130871575
Nutr25	0.6864426604965858
Nutr28	0.9675632906634904
Nutr26	0.924515931248168
Nutr32	0.7730502388517257
Nutr188	0.7332631837728477
Nutr195	0.5345936787506901
Nutr214	0.721218191745171
Nutr189	0.6414088451069663
Nutr31	0.8048167028186473
Nutr33	0.7514571597524585
Nutr30	0.9499329789234937
Nutr29	0.7729440310227425
Nutr194	0.6757291119756293
Nutr215	0.35276462946441534
Nutr193	0.9474246744995968
Nutr191	0.6929300790333633
Nutr187	0.8903003998162138
Nutr192	0.9661339500192729
Nutr37	0.5951366361685912
Nutr39	0.7631972917387612
Nutr34	0.5219992100070306
Nutr36	0.5887661539211422
Nutr35	0.6122873846905283
Nutr38	0.4720121031536686
Nutr113	0.7086111597073158
Nutr42	0.6379968751802211
Nutr41	0.24191500688686376
Nutr43	0.6866285792531533
Nutr44	0.41093344939893167
Nutr40	0.524620789919472
Nutr797	0.7183649583131447
Nutr205	0.7953462171589534
Nutr200	0.6680876107457616
Nutr199	0.6411974278741209
Nutr196	0.6116336719416305
Nutr197	0.6636160618921713
Nutr198	0.6680631758253072
Nutr202	0.7101574834969814
Nutr206	0.5396102858026128
Nutr207	0.6840708171061034
Nutr201	0.781494455262693
Nutr203	0.46873315347622235
Nutr190	0.6117037723469632
Nutr46	0.0976932371296568
Nutr45	0.4038355511954363
Nutr48	0.8259905068586667
Nutr49	0.6950032960935485
Nutr204	0.9672805434330174
Nutr47	0.4938900095454471
Nutr213	0.6038153117020544
Nutr212	0.6340809989514807
Nutr211	0.8381855093097205
Nutr210	0.625788433490835
Nutr209	0.8374133669146392
Nutr52	0.6628185621853907
Nutr51	0.3782389205700215
Nutr55	0.9032840508148497
Nutr50	0.562425884094839
Nutr54	0.47943261479790317
Nutr56	0.6779200013140398
Nutr53	0.9096908029930254
Nutr208	0.7664428880150468
Nutr58	0.5318582441737693
Nutr57	0.5117648210280508
Nutr61	0.8188226809244478
Nutr60	0.6420343864475047
Nutr59	0.7178209669234361
Nutr221	0.8304916739427071
Nutr216	0.5003997449958191
Nutr219	0.6502312979395788
Nutr220	0.7601240335694263
Nutr218	0.7051666724295415
Nutr62	0.4364452516963506
Nutr66	0.7751021603917246
Nutr68	0.8931638516488773
Nutr63	0.2632522846461856
Nutr64	0.5914329780068239
Nutr217	0.8213357233512945
Nutr65	0.4926480006853486
Nutr227	0.9423945174939768
Nutr231	0.8023741750742684
Nutr229	0.5394973259998432
Nutr223	0.49754375959319896
Nutr230	0.7909445374189076
Nutr228	0.40436896554391544
Nutr226	0.5077809517015281
Nutr222	0.7995042248223222
Nutr225	0.4372950864019231
Nutr240	0.6797411453723348
Nutr71	0.6470477609972252
Nutr72	0.4220296666247615
Nutr70	0.8222964569461018
Nutr73	0.4118937880845078
Nutr69	0.7272707498557932
Nutr74	0.3666615863063919
Nutr238	0.5896040506073396
Nutr67	0.6311105975946923
Nutr234	0.7452749734887035
Nutr237	0.9304369789414247
Nutr236	0.5976366337015598
Nutr235	0.7884569691398099
Nutr75	0.7824965917279728
Nutr78	0.6866034377310132
Nutr86	0.7079247334820202
Nutr76	0.6259236268619219
Nutr232	0.7812143653673345
Nutr224	0.5204617461393184
Nutr233	0.5282052096202936
Nutr77	0.604303041796855
Nutr81	0.6227787334545969
Nutr80	0.5213433220313598
Nutr83	0.44200553844030105
Nutr82	0.4817293262029056
Nutr79	0.6871354929623064
Nutr84	0.6979195205161434
Nutr85	0.40382515999515467
Nutr88	0.5672135897132025
Nutr87	0.49867178950453517
Nutr247	0.43747356816715327
Nutr246	0.7564978076205751
Nutr89	0.4887339082929108
Nutr93	0.35524775780906304
Nutr96	0.6930538184866145
Nutr92	0.5380714458652299
Nutr91	0.7432683422881625
Nutr90	0.838898773597713
Nutr283	0.3957957193742419
Nutr241	0.956912064899959
Nutr244	0.9355035566915134
Nutr245	0.49416808605999024
Nutr239	0.774869807669828
Nutr248	0.7268060891363407
Nutr242	0.7183151340656113
Nutr95	0.4013254542561822
Nutr94	0.820600852708842
Nutr249	0.9412980979236109
Nutr100	0.8222932468920945
Nutr99	0.8749254067947329
Nutr97	0.506029384915819
Nutr243	0.8234259674458645
Nutr103	0.594791925797538
Nutr104	0.8162136619344252
Nutr101	0.9557459269433833
Nutr284	0.7496360018296627
Nutr292	0.7660748204023994
Nutr285	0.7138144329554211
Nutr98	0.6667308418634239
Nutr282	0.759319121654456
Nutr102	0.7774594073355164
Nutr286	0.719268185664023
Nutr290	0.6442274536330538
Nutr105	0.9715709015629906
Nutr108	0.820535739078891
Nutr110	0.711069388254435
Nutr106	0.7425268315255993
Nutr294	0.7900188565844763
Nutr107	0.48668445686221995
Nutr109	0.7836096909431477
Nutr288	0.9600864770726076
Nutr287	0.3665656453966189
Nutr289	0.7563445782409206
Nutr291	0.8156608421454213
Nutr295	0.7531230977091682
Nutr298	0.7191597923625928
Nutr296	0.7935978283928471
Nutr300	0.23720571790190575
Nutr301	0.937646773291255
Nutr297	0.7203715466624921
Nutr112	0.05607419401438566
Nutr114	0.8828418678174721
Nutr111	0.7401591233263077
Nutr293	0.444816903098118
Nutr118	0.8197742981794245
Nutr115	0.6688533067237967
Nutr119	0.85039548387512
Nutr120	0.623416313670241
Nutr306	0.7839537107951826
Nutr307	0.97419223024882
Nutr304	0.7681720624940852
Nutr303	0.5694209060855613
Nutr305	0.7624301470774489
Nutr127	0.5403950662742334
Nutr314	0.7132018752494697
Nutr302	0.697602890510844
Nutr311	0.8549225557156989
Nutr310	0.6515538409354178
Nutr318	0.3583516309945866
Nutr312	0.9403554734299163
Nutr309	0.6236582620184943
Nutr116	0.4344221023234045
Nutr124	0.6812167277817837
Nutr121	0.4992828996733339
Nutr129	0.7255565691864171
Nutr126	0.4286109933387515
Nutr123	0.6322628566575837
Nutr125	0.9670204847629509
Nutr122	0.5658471213684546
Nutr308	0.7466295143559175
Nutr321	0.8067428420501708
Nutr313	0.5867616666874547
Nutr324	0.8502562907956389
Nutr128	0.8094817005909553
Nutr134	0.36682957530298377
Nutr130	0.7704152483767647
Nutr317	0.4827971710538405
Nutr319	0.2947539935558577
Nutr316	0.7497925661492216
Nutr315	0.2920781433691463
Nutr328	0.7678681222701956
Nutr323	0.8573293043604642
Nutr326	0.556396709596419
Nutr138	0.7656039103658847
Nutr133	0.4052476991026013
Nutr320	0.6763574225661382
Nutr132	0.34428905382004305
Nutr131	0.28363669646443745
Nutr330	0.9465039118996609
Nutr327	0.5160323630351308
Nutr335	0.8227024232747798
Nutr329	0.6272798480621642
Nutr331	0.5008093206213434
Nutr325	0.3934707931747413
Nutr137	0.5818260725990784
Nutr146	0.7208482693207993
Nutr136	0.48570163500737323
Nutr140	0.6583821316325049
Nutr144	0.8635625023077059
Nutr139	0.6495365377719744
Nutr135	0.5023908026032077
Nutr142	0.7389180451619787
Nutr145	0.7681805961272625
Nutr143	0.6287890505262129
Nutr154	0.6878714741910165
Nutr141	0.7973556756422879
Nutr340	0.687680955579827
Nutr345	0.6629084151957874
Nutr339	0.6566011160347645
Nutr343	0.7455706808227226
Nutr342	0.8157886528781442
Nutr153	0.5857553687581072
Nutr150	0.9320370853017889
Nutr149	0.49546794548695827
Nutr151	0.9083130933496637
Nutr148	0.6426437129759567
Nutr250	0.5829155476532775
Nutr152	0.6765543581348762
Nutr147	0.5309762446006451
Nutr336	0.8493063984295711
Nutr299	0.5914991089033516
Nutr333	0.8646056797995582
Nutr334	0.3960413165579491
Nutr337	0.7886853757333859
Nutr322	0.8831693274974198
Nutr338	0.3718186845284354
Nutr332	0.7985333214362673
Nutr251	0.8056557680204871
Nutr341	0.7683962374621178
Nutr344	0.5725870895750627
Nutr252	0.3378558657028899
Nutr253	0.8631203732121827
Nutr346	0.8126374486869438
Nutr348	0.626289558131548
Nutr261	0.777973985463894
Nutr260	0.43332935765972946
Nutr256	0.5018927995261252
Nutr255	0.5382079359140796
Nutr254	0.8522115058694749
Nutr259	0.5340758999610451
Nutr257	0.49488958593787846
Nutr265	0.7471562017012444
Nutr264	0.7777057283599683
Nutr266	0.8237563905815202
Nutr267	0.7470391039133639
Nutr258	0.9290057650804762
Nutr263	0.9143016392309655
Nutr350	0.7559260933874854
Nutr351	0.7368944393814141
Nutr262	0.848036048687986
Nutr361	0.6418007993059985
Nutr362	0.38078717739480444
Nutr275	0.9517474414651241
Nutr360	0.6002829724020106
Nutr355	0.36231750182261124
Nutr354	0.8325977938573499
Nutr352	0.8846945899903389
Nutr353	0.868018280431259
Nutr280	0.7397767805917516
Nutr272	0.9677703153442114
Nutr271	0.6228898057701614
Nutr273	0.8476303550349177
Nutr270	0.3973325691072545
Nutr274	0.9338832358356464
Nutr372	0.30595224606543825
Nutr268	0.4893497751696428
Nutr269	0.6753667736883463
Nutr359	0.8645206288722626
Nutr356	0.5694718789367671
Nutr377	0.8190201917788428
Nutr358	0.833820016997689
Nutr276	0.8473076366822593
Nutr277	0.7384673642752597
Nutr281	0.9543702759569735
Nutr278	0.8510981626077774
Nutr279	0.8541101926707794
Nutr347	0.7064702462745546
Nutr349	0.9462194153706648
Nutr364	0.6995584088518416
Nutr370	0.6994373961058203
Nutr363	0.6834783174434773
Nutr371	0.6764647612625275
Nutr375	0.6914887065572375
Nutr373	0.3853491985780183
Nutr378	0.6621094553180241
Nutr374	0.8166036261195052
Nutr357	0.550687152015654
Nutr376	0.7875014428704926
Nutr380	0.6821684232282865
Nutr379	0.5343163749150588
Nutr386	0.9010353795597715
Nutr384	0.5451062218435919
Nutr365	0.6394906837394839
Nutr368	0.8575564433654673
Nutr367	0.77095534413018
Nutr403	0.6019187370306995
Nutr366	0.6946973491423758
Nutr369	0.8039854916918603
Nutr385	0.5187766781228211
Nutr382	0.5601596791804806
Nutr387	0.7913170824514932
Nutr381	0.5307283976609531
Nutr395	0.9344647336806315
Nutr383	0.7827997506557415
Nutr394	0.9089011963627686
Nutr405	0.7539872496239071
Nutr414	0.7949063156729179
Nutr411	0.9009731885469324
Nutr404	0.5180164477189011
Nutr406	0.23910117507662884
Nutr393	0.43224602916641225
Nutr400	0.9669804798808859
Nutr392	0.6073767616293627
Nutr391	0.5287575511843239
Nutr389	0.837495139503766
Nutr388	0.4826164410173209
Nutr413	0.7156242747623155
Nutr415	0.6545915128273149
Nutr410	0.6670306096330221
Nutr390	0.6286629363127191
Nutr412	0.6401066891818378
Nutr408	0.6459168081349186
Nutr407	0.9390121186625544
Nutr443	0.7977909452750641
Nutr455	0.5712583010221877
Nutr459	0.6761336264526174
Nutr397	0.8439168079914231
Nutr457	0.7938201020413204
Nutr453	0.6434081370796393
Nutr402	0.8281930163629885
Nutr399	0.6920210503461535
Nutr398	0.6986821968617475
Nutr456	0.3900321745227743
Nutr401	0.8783046048256739
Nutr396	0.6108781743893077
Nutr416	0.7026671779957115
Nutr427	0.8118049972873845
Nutr409	0.6264775038863628
Nutr458	0.7855981490669485
Nutr445	0.5226660837920085
Nutr444	0.5414983556260416
Nutr451	0.5214431814249607
Nutr449	0.5127527482328702
Nutr465	0.6358777859373055
Nutr454	0.801253702512879
Nutr446	0.7409327389789127
Nutr452	0.7080456972713575
Nutr448	0.3657289063830502
Nutr447	0.21407439984406057
Nutr450	0.2782601623439177
Nutr419	0.41422864827614414
Nutr426	0.8553038308765398
Nutr433	0.895907694165004
Nutr422	0.7266749999049882
Nutr420	0.7997576175018014
Nutr417	0.7637056466335587
Nutr418	0.7472463784197613
Nutr423	0.7300594015314144
Nutr425	0.43788679980115847
Nutr421	0.5231189838519859
Nutr461	0.46281390722049803
Nutr460	0.5530583380781108
Nutr463	0.7460713326324344
Nutr464	0.8666504633132612
Nutr424	0.5946036736622827
Nutr467	0.9568575551851601
Nutr469	0.5323960410050194
Nutr474	0.36282831388600995
Nutr468	0.8326581142246735
Nutr473	0.35964710507846276
Nutr470	0.9068586297450222
Nutr466	0.8772161155192159
Nutr437	0.7218717457459303
Nutr428	0.9578746241147281
Nutr432	0.9416418043089109
Nutr431	0.7427872747195586
Nutr430	0.5994861936494893
Nutr439	0.7840331314850568
Nutr434	0.6950945824968017
Nutr462	0.7602524422100263
Nutr429	0.6948848118901046
Nutr436	0.701708035093458
Nutr440	0.5742981503263567
Nutr580	0.8791803145944983
Nutr574	0.3999264320775688
Nutr582	0.9748698613926785
Nutr435	0.8144119675633926
Nutr438	0.45051723265387933
Nutr480	0.6356152403907165
Nutr471	0.6451319569810545
