L5	S1	S2	S3	S4	S5	S6	S7
Bacteria;Firmicutes_A;Clostridia;Christensenellales;DTU072;CAG-1782	0.0	0.0	0.0	0.0	0.0	0.001528825170525917	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	0.007532572677817943	1.2034086974262535e-05	0.0	0.0	7.124261243473176e-10	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;UBA1740	0.0	0.0	0.0	0.0019317616131837242	0.0	0.0020694602370593977	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas	0.0	0.0	0.0	0.0	0.0	3.380554800484084e-06	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas	0.00024275701191182935	0.0015472086372031015	0.0	0.0	8.778116085400496e-16	0.00010862945829226502	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lentilactobacillus	0.0	0.0	1.2372434806102106e-12	0.0	0.0145357469191912	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Monoglobales;?;?	0.0	0.0	0.0	0.0003894999735918224	0.0	4.945946102584701e-05	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium	0.0	0.007004399575731026	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-45	0.0	0.0	0.0035444361452310964	0.006298630709099254	0.0	0.004166083633656159	5.148333683765043e-05
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;W3P20-009;W3P20-009	0.0	0.0	0.0	0.0	0.0	1.3232631129652703e-05	0.0
Bacteria;Actinobacteriota;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Acidipropionibacterium	0.0	0.0	5.279030290148734e-06	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Solirubrum	0.0	0.0	0.0	0.0	0.0	4.674006889642791e-06	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Butyricicoccaceae;?	0.00024389970099849542	2.406087499247316e-05	1.8820042647805856e-05	0.00012744243376023876	0.0	0.00027144245468809473	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UBA5905	0.0	0.0	0.0	0.0015202225974863086	0.0	0.0015580591339506586	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;Merdicola	0.0	0.0	0.015079887641323054	0.03757079375176503	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Corynebacterium	0.0	0.021043021942120977	6.764855016171352e-16	0.0	2.640006282699376e-07	0.0010643600091260032	0.0
Bacteria;Planctomycetota;Planctomycetia;Pirellulales;Thermoguttaceae;RUG369	0.0	0.0	0.0	0.0	0.0	9.56705420828102e-05	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;UMGS1864	0.0	0.0	0.0	0.0	0.0	0.002245429070412394	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;CAG-724	0.0	0.0	0.0	0.007170179332820966	0.0	0.0028286050922571152	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_C	0.0	0.0	0.09360466548313488	0.06089699065300176	0.0	0.007586139181655926	0.009003121683751317
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;?	0.0	0.0	0.0	0.0002993575727603132	0.0	0.0002496829149012803	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Lawsonibacter	0.0	0.0	0.02410444084021821	0.0036993379360940443	0.0	0.0017563646692606253	0.008423356894898506
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-382;UBA1752	0.0	0.0	0.0	0.0009227758878465421	0.0	0.0016787165373923626	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Enterenecus	0.0	0.0	0.00018553714077693424	0.002652509142754359	0.0	0.0	0.0006784357402851067
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Pseudonocardiaceae;Pseudonocardia	0.0	0.0	0.0	0.0	0.0	2.7714073653594555e-05	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Stomatobaculum	0.0	0.0	2.7493162435271482e-06	0.0	0.0	0.0005415152236929871	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Paludibacteraceae;RF16	0.0	0.0	0.0	0.0	0.0	0.027330844255339368	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas_A	0.0	0.0	0.0	0.0	0.0	0.030204794097032812	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;CAG-238	0.0	0.0	0.0	0.007861485033425892	0.0	0.0002582551519876262	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;F082;Limimorpha	0.0	0.0	0.0	0.0	0.0	0.0036628657099595737	0.0
Bacteria;Desulfobacterota_I;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;?	0.0	0.0	5.907153984217461e-14	2.5308592150230372e-05	0.0	5.573973226869358e-05	2.9642602719520702e-06
Bacteria;Firmicutes;Bacilli;Bacillales_B;DSM-1321;Bacillus_AD	6.798995650659726e-05	0.0	2.9072484586928505e-05	1.2899283132509594e-06	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-533	0.0	0.0	0.0	0.0355605062083218	0.0	0.0029250092825494367	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;?;?	0.0	0.0	0.0	0.0	0.0	0.0002464081341647162	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Pelethomonas	0.0	0.0	0.0	0.0011378968976370474	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Geodermatophilaceae;Geodermatophilus	0.0	0.0	0.0	0.0	0.0	9.985013477870862e-05	0.0
Bacteria;Firmicutes_A;Clostridia;UBA1381;UBA1381;?	0.0	0.0	0.0	0.0009115423051680811	0.0	1.9176912634947065e-10	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-590	0.0	0.0	0.0	0.008433509089208875	0.0	0.002348887839693598	0.0
Bacteria;Firmicutes_A;Clostridia;Monoglobales;Monoglobaceae;?	0.0	0.0	0.0002406783166585947	0.0002678343955351326	0.0	2.0132406794609672e-05	0.0
Bacteria;Firmicutes_A;Clostridia;UMGS1810;UMGS1810;RGIG4708	0.0	0.0	0.0	0.0	0.0	0.0008156372464637511	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;UMGS1696	0.0	0.0	0.0	0.0038820319182732484	0.0	6.989975759184935e-05	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_F	0.0	0.0	0.04482560441632938	0.06209222533117572	0.0	0.0	6.767055493691141e-08
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-194	0.0	0.0	0.0	0.034190146606112914	0.0	0.003168195271722384	0.0
Bacteria;Cyanobacteria;Vampirovibrionia;Gastranaerophilales;Gastranaerophilaceae;UBA791	0.0	0.0	0.0	0.0	0.0	0.00107909543424329	0.0
Bacteria;Firmicutes;Bacilli;Bacillales_A;Planococcaceae;Solibacillus	0.0013018829708693507	0.0	0.0	0.0	0.0	1.7452836360468149e-06	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;UMGS1663	0.0	0.0	0.0	0.0022166023139519463	0.0	0.008114202486666264	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;UMGS1613	0.0	0.0	0.0	0.0	0.0	0.0005222358159131895	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-433	0.0	0.0	0.0	0.02630971767958009	0.0	0.018557066557152748	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium	0.0	0.0001575345809106149	0.0	0.0	0.0	0.0008244183283370871	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas	0.00185165398421005	0.010142706088800406	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Oliverpabstia	0.0	0.0	0.07342352147558176	0.010815411495120454	0.0	2.8268861043065913e-05	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Faecalimonas	0.0003663782060964998	0.0766323309817499	0.06853915942067924	0.0	3.817172658787081e-09	0.0	0.019911152899229154
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;UMGS1519	0.0	0.0	0.0004742204825167801	0.0002796243503168659	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus	0.0	0.0	0.03485523150946826	0.30016874740406857	0.0	0.0031981112445706276	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UBA1417	0.0	0.0	0.09209265497342084	0.04004308161168963	0.0	0.0	0.0
Bacteria;Synergistota;Synergistia;Synergistales;Dethiosulfovibrionaceae;Pyramidobacter	0.0	0.0	8.659092659465312e-05	0.0019985450387432864	0.0	0.0	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Berryella	0.0	0.0	0.0	0.0	0.0005680550160505371	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-552;UMGS1795	0.0	0.0	0.0	0.003524172007644978	0.0	0.0011792829266319054	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Paraprevotella	0.0	0.0	6.045286055022291e-15	0.03886661556412079	0.0	0.002585762679468912	0.08603334790019798
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;CAG-103	0.0	0.0	0.006158851524708835	0.227749796453644	0.0	0.0019947792531079937	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-273	0.0	0.0	0.0	0.1857865287409192	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UMGS1474	0.0	0.0	9.613088263938477e-14	0.00017810503031346963	0.0	1.8726322851280012e-05	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;?	5.528522680813315e-05	0.0	0.0	0.00045071055806824526	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;Christensenellaceae;HGM11616	0.0	0.0	2.823902416598224e-09	0.0005335444563322518	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Clostridiales;Clostridiaceae;Clostridium	0.0017280099720769256	0.3331816478820073	0.023896999783175894	0.003299247370232716	0.0	0.015328983227129691	1.868041381216476e-06
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Dermabacteraceae;Brachybacterium	0.0023304055916000114	3.531793447371257e-05	0.0	0.0	3.0000457074280416e-05	0.0	0.0
Bacteria;Firmicutes;Bacilli;RFN20;CAG-826;Enteromonas	0.0	0.0	0.0	0.002110986036703033	0.0	0.001952778966385925	0.0
Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Megasphaeraceae;Megasphaera	0.0	0.0	0.0	0.0	0.5944913326855669	0.041446980664471327	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;F23-B02	0.0	0.0	0.0	0.06916190703622113	0.0	1.1946810625849344e-05	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia	6.707706578771236	0.0	0.0	0.0	0.015626323386178833	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;?	0.0	0.0	0.0	0.0017255725760270868	0.0	0.0003370711558875515	4.908196251571711e-05
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Eggerthella	0.00024438214120372625	0.006291551587663492	0.0373431496568932	0.0	0.03222169953182229	0.0	4.543309321931021e-16
Bacteria;Proteobacteria;Alphaproteobacteria;Rs-D84;Rs-D84;Enterousia	0.0	0.0	0.0	0.0	0.0	0.03677554955428329	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;?	0.0	0.0	0.0	0.0017700388927275156	0.0	1.3469682467716556e-08	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;?;?	1.3524269104143008e-12	4.541278286252308e-05	0.002085206441829263	0.0019483634009024697	0.0	0.001506269841249882	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Coprobacillaceae;Beduini	0.0	0.0006997729338495558	7.544748141662836e-09	0.0	0.0	0.001372068778308345	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;UBA6448	0.0	0.0	0.0	0.0422036355655422	0.0	0.0001319688629749035	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Firm-10	0.0	0.0	0.0	6.811983675702423e-05	0.0	0.0006711220350846454	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Geodermatophilaceae;?	0.0	0.0	0.0	0.0	0.0	8.927674438588379e-05	0.0
Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;70-9;VAYN01	0.0	0.0	0.0	0.0	0.0	1.4166645604280607e-05	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;Firm-07	0.0	0.0	0.0	0.0010685246048012273	0.0	0.00024161510531118863	0.0
Bacteria;Cyanobacteria;Vampirovibrionia;Gastranaerophilales;Gastranaerophilaceae;CAG-196	0.0	0.0	0.0	0.04980819498197604	0.0	0.0005472383789960898	0.0008029215765503875
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Dorea	0.0	0.0	0.05306581427110971	1.560883918966954e-06	0.007503234266743042	0.020453536968724675	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Faecivicinus	0.0	0.0	3.2898421786068846e-07	0.001973049956931307	0.0	0.00023206634838038025	0.0
Bacteria;Firmicutes;Bacilli;Bacillales_A;Planococcaceae;Rummeliibacillus	0.0	0.0	0.0	0.0	0.0	0.005376389453477506	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-138;RUG472	0.0	0.0	0.0	0.006606613929429873	0.0	0.00011655987975700074	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Micromonosporaceae;?	0.0	0.0	0.0	0.0	0.0	4.606501638565163e-05	0.0
Bacteria;Spirochaetota;Spirochaetia;Sphaerochaetales;Sphaerochaetaceae;?	0.0	0.0	0.0	0.0	0.0	1.4441670662129821e-05	0.0
Bacteria;Actinobacteriota;Actinomycetia;Propionibacteriales;Propionibacteriaceae;?	0.0	0.0	0.0	2.9887138358204017e-05	0.0	3.8026310590078655e-06	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-492	0.0	0.0	0.0	0.048438449014210246	0.0	0.0018574043611608128	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;UBA3402	0.0	0.0	0.00606651966552848	0.0028343546323546503	0.0	0.0016169593696815684	0.000326385185348966
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Pseudonocardiaceae;?	0.0	0.0	0.0	0.0	0.0	3.218060215126981e-05	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;UBA1242;Caccovivens	0.0	0.0	0.0	0.001128343383571105	0.0	0.0017719177653302421	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;UMGS1933	0.0	0.0	0.0	0.0	0.0	0.0014519652746182675	0.0
Bacteria;Eremiobacterota;Xenobia;Xenobiales;Xenobiaceae;Bruticola	0.0	0.0	0.0	0.0	0.0	0.007323969656105199	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;UMGS124;UMGS124	0.0	0.0	0.0	0.0	0.0	0.0048745701961912065	0.0
Bacteria;Verrucomicrobiota;Kiritimatiellae;RFP12;UBA1067;?	0.0	0.0	0.0	0.0004609230224651507	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium	9.745369604560635e-06	0.00034231463030045704	0.0	0.0	0.0	2.2521931368655908e-05	0.0
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Winkia	0.0	0.0038487092195252696	0.0	0.0	0.0	8.965454439482115e-05	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Heritagella	3.46727755850452e-08	0.0	1.3253627688358165e-10	0.0005497952567344283	0.0	5.3339018524801924e-05	2.8217011047885277e-05
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter	0.0008605344467183217	4.926426416222085e-06	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;HGM11417;CAJMQN01	0.0	0.0	0.0	8.223163613816072e-05	0.0	0.0005371645392659241	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;NSJ-51	0.0	0.0	0.0	0.003016037653386327	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-552;?	0.0	0.0	0.0	0.00033899939831314233	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Intestinimonas	0.0	0.0	0.004564643445326681	0.0033162717671975984	0.0	0.0	0.005821641949937504
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D	0.0	0.0	0.31752210155436633	0.12171706606946874	0.0	0.0	0.0026660123206338096
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;JAGZMM01	0.0	0.0	0.0006148449978885206	0.0	0.0	0.0	6.359164261225567e-08
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UBA737	0.0	0.0	0.0	0.013354767123122837	0.0	0.004845721436817485	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;QAKD01	0.0	0.0	0.0	0.0005685103629982144	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Dorea_A	0.0	0.0	0.21843508203087347	0.010056765273057818	0.0019065854280391915	0.04973042479341771	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Butyricicoccaceae;UBA4644	0.0	0.0	0.0	0.0008219361200968418	0.0	0.007292263506194854	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Merdibacter	0.0	0.0	0.0002761481522820391	0.00187611033853514	5.487754259298246e-05	0.0	1.6852407320436295e-10
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Absicoccus	0.0	0.0	4.0738027507972735e-12	0.005014966287136105	0.0	0.0019404282327167815	0.0
Bacteria;Firmicutes_A;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium	0.00018742278836638725	0.0	0.0005276832729685088	0.0	0.002042850551533523	0.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales_A;Planococcaceae;Kurthia	0.0	0.0	3.97728776078443e-05	0.0	0.00026055525597284425	0.00013613373095820714	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;UBA4285	0.0	0.00026004672639317396	0.0010397908286380797	0.0011640175922237373	0.0	0.00020918143061979312	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium_A	1.709402096640807e-05	0.011486431436182967	0.0020540464840436527	0.0	0.001733271386939451	0.003210185872304152	0.0177061642528602
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Caccousia	0.0	0.0	0.0	0.0014566783501398844	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Pseudoruminococcus_A	0.0	0.0	0.003668644108816291	0.07077790533304736	0.0	0.0	1.029825011220579e-12
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;UBA1390;NSJ-32	0.0	0.0	0.00012275301820867125	0.0007647795011496855	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Anaerocolumna	1.058850675238371e-05	0.000319119107965555	0.0	0.0	8.396783938221095e-06	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Pseudolachnospira	0.0	0.0	0.0	1.1102648426248615e-05	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Tissierellales;Peptoniphilaceae;Fenollaria	0.0	0.0	0.0	0.0	0.0	0.06264706312656387	0.0
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter_B	0.0006181958831887571	2.5257020128469125e-05	0.0	0.0	0.0	0.020309273933219362	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Rubneribacter	0.0	2.2071644226357193e-05	0.00046757355965365577	0.0	5.251064066177919e-05	0.0	2.084554045489235e-06
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Harryflintia	0.0	0.0	1.2542325467867913e-05	1.394045462398765e-05	0.0	0.0	5.417883020549694e-05
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Timburyella	0.0	0.0	0.00016233950765292098	8.47326965276472e-06	0.0	0.0	0.00013713296918594609
Bacteria;Firmicutes;Bacilli;RF39;UBA660;SIG204	0.0	0.0	0.0	0.0	0.0	0.004415946560339183	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-582	0.0	0.0	0.0	0.004642890814461443	0.0	0.009651829225143752	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAJLIR01	0.0	0.0	0.0	0.001477792812462861	0.0	0.0025413548900577692	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;UMGS1901	0.0	0.0	0.0	0.001970121509857961	0.0	2.9527521207513955e-16	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Faecousia	0.0	0.0	0.006249912072701872	0.1379121044196573	0.0	5.151693517217773e-13	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Copromorpha	0.0	0.0	0.005678244581693399	0.009033836194377124	0.0	0.001530060143533129	0.0
Bacteria;Firmicutes_A;Clostridia;UBA1381;UBA1381;UBA4716	0.0	0.0	0.00010311255116619161	0.00018813888060283327	0.0	0.0005689155965041517	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Latilactobacillus	0.0	0.0	0.00017792391577796921	0.0	0.0	0.0	7.216469986225971e-06
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Phocea	0.0	0.0	2.4141559839175796e-05	3.498364226630352e-05	0.0	0.0	0.0002610256963659545
Bacteria;Firmicutes;Bacilli;RF39;UBA660;Ventrenecus	0.0	0.0	0.0	0.0004262642529769984	0.0	0.011419738346967773	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;UMGS1045	0.0	0.0	0.0	0.0017443236403709948	0.0	0.0019921277957091824	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;CAG-841	0.0	0.0	0.0	0.01284201207016503	0.0	0.00977884408384744	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-791	0.0	0.0	0.0	0.0	0.0	0.018686695065551803	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;HGM13634	0.0	0.0	0.0	0.0	0.0	0.002949241882582484	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Solibaculum	0.0	0.0	4.0956299255172636e-05	0.0	0.0	0.0	3.7561621921700024e-08
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus	0.0	0.0	0.0	0.00668193835710134	0.0	0.0038695123035964443	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella	0.0	0.0	0.015437837388711245	0.20036543523847594	0.0	9.111002292579167e-14	0.08614081497979384
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UMGS1491	0.0	0.0	0.0	0.0015791641169722584	0.0	0.004031675052526731	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;UBA2821	0.0	0.0	0.0	3.4995862075556814e-15	0.0	0.0014154159693291063	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Merdiplasma	0.0	0.0	0.00015290322568427465	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;UMGS1994	0.0	0.0	0.0	0.0013637550757361842	0.0	0.01053116606927842	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;QAMH01;QAMH01	0.0	0.0	0.0	0.0068841009292171605	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;UMGS911	0.0	0.0	0.0	0.005958361109909079	0.0	0.0006857896092775163	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;Borkfalkiaceae;UBA11475	0.0	0.0	0.0	0.0002562488537009185	0.0	0.0010934477901782859	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;UBA738	0.0	0.0	0.0	0.03315157394384943	0.0	0.0007366673137990869	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-317	0.0	0.0	0.037748398498286435	0.00010047997541579585	0.0	0.00016608433182248249	0.0
Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Megasphaeraceae;Caecibacter	0.0	0.0	0.002708811529727674	0.0004787152997331406	0.00120718242854537	0.001987724422331563	0.0011507595896015146
Bacteria;Firmicutes_A;Clostridia;UBA1381;UBA1381;CAG-41	0.0	0.0	0.08969521350610107	0.009460275917307859	0.0	0.0	5.8108977766793905e-11
Bacteria;Firmicutes;Bacilli;RFN20;CAG-449;?	0.0	0.0	0.0	3.337213580954279e-05	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;UMGS1889	0.0	0.0	0.0	0.0	0.0	0.00185693233039374	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-382;UMGS882	0.0	0.0	0.0	0.001482246780235792	0.0	0.000379769393180621	0.0
Bacteria;Spirochaetota;Spirochaetia;Treponematales;Treponemataceae;Treponema_D	0.0	0.0	0.0	0.0	0.0	0.11680848580257346	0.0
Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas_A	0.0	0.0	0.0	0.0	0.0	0.010219011159217129	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Egerieicola	0.0	0.0	0.0002797636665407391	4.4216712465897084e-11	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;UMGS1840;HGM11507;HGM11507	0.0	0.0	0.0	1.6169773421716608e-05	0.0	1.6295404673279922e-07	0.0
